rank by total time,time for 1 occ (ns),gpu time for 1 occ (ns),cpu time for 1 occ (ns),occurence (in a batch; for RNNs - in all batches),total time,total gpu time,total cpu time,rel time % (in a batch; for RNNs - in all batches),gpu rel time % (in a batch; for RNNs - in all batches),cpu rel time % (in a batch; for RNNs - in all batches),cumulative time (ns),cumulative time (%),cumulative gpu time (ns),cumulative gpu time (%),cumulative cpu time (ns),cumulative cpu time (%),Num GOps in 1 occ,Total GOps in all occ,Achieved CPU GOps/sec,Achieved GPU GOps/sec,Achieved total GOps/sec,Num bytes (if 32b data),Num bytes for all occ (if 32b data),Achieved bandwidth GB/sec,Device bandwidth GB/s,Memory time for all occ,(total time) - (memory time for all occ),GPU bandwidth utilization % (=100%*(num_bytes/time)/(peak GB/sec)),GPU compute utilization % (=100%*(num_ops/time)/(peak GOps/sec)),Potential optimization score from bandwidth underutilization,Potential optimization score from compute underutilization,Overall potential optimization score (=duration*min(compute bandwidth underutilization)),Op name,Device,Op config,Ops aggregated,intra op gap ((all end-all start)-(op end-op start) ns),skewness,kurtosis,unbiased std,mean,mean-std,mean+std,25th percentile,50th percentile,75th percentile,measured op time (ns),1st batch all start,1st batch op start,1st batch op end,1st batch all end,batch2 all start; batch2 op start; batch2 op end; batch2 all end; batch 3 all start etc.
104,9815.789,9815.789,0.000,1.000,9815.789,9815.789,0.000,0.007,0.007,0.000,142429421.053,99.850,142429421.053,99.872,0.000,0.000,0.0000000010000,0.0000000010000,0.000,0.000,0.000,2457600.000,2457600.000,250.3721179624665,180.000,13.653,9802.136,139.096,0.000,0.000,0.007,0.000,Cast,GPU-0, 0:(5x5x64x192)->(5x5x64x192) -DstT f16 -SrcT f32,Cast_1,0,0.7569224278501576,2.1224367109708218,2541,9929,7387,12470,8000.0,9000.0,11750.0,11000;8000;8000;9000;14000;9000;10000;7000;14000;7000,12251552,12251552,12262552,12262552,564949552;564949552;564957552;564957552;936157552;936157552;936165552;936165552;1359311552;1359311552;1359320552;1359320552;1733706552;1733706552;1733720552;1733720552;2106543552;2106543552;2106552552;2106552552;2479609552;2479609552;2479619552;2479619552;2852240552;2852240552;2852247552;2852247552;3224957552;3224957552;3224971552;3224971552;3597930552;3597930552;3597937552;3597937552;3969378552;3969378552;3969391552;3969391552;4344162552;4344162552;4344176552;4344176552;4722855552;4722855552;4722864552;4722864552;5100879552;5100879552;5100888552;5100888552;5478595552;5478595552;5478608552;5478608552;5853135552;5853135552;5853150552;5853150552;6231580552;6231580552;6231587552;6231587552;6609995552;6609995552;6610004552;6610004552;7039426552;7039426552;7039434552;7039434552;7410682552;7410682552;7410691552;7410691552
105,9657.895,0.000,9657.895,1.000,9657.895,0.000,9657.895,0.007,0.000,30.406,142439078.947,99.856,142429421.053,99.872,9657.895,30.406,0.0000000010000,0.0000000010000,0.000,0.000,0.000,0.000,0.000,0.0000000000000,180.000,0.000,9657.895,0.000,0.000,0.000,0.006,0.006,VariableV2,CPU-0, 0:(none)->(1) -t i64,global_step,10000,-1.1086195418426046,3.8691311084498317,2723,9381,6658,12104,7000.0,11000.0,11000.0,8000;11000;12000;10000;11000;6000;1000;11000;11000;12000,835552,835552,843552,853552,551885552;551886552;551897552;551905552;925144552;925144552;925156552;925159552;1347779552;1347779552;1347789552;1347792552;1722651552;1722651552;1722662552;1722672552;2096294552;2096295552;2096301552;2096304552;2468199552;2468200552;2468201552;2468202552;2841673552;2841674552;2841685552;2841690552;3213846552;3213847552;3213858552;3213867552;3587032552;3587032552;3587044552;3587047552;3958513552;3958513552;3958525552;3958537552;4332831552;4332832552;4332839552;4332842552;4711440552;4711440552;4711451552;4711455552;5089589552;5089589552;5089601552;5089604552;5467962552;5467962552;5467973552;5467976552;5842597552;5842597552;5842605552;5842608552;6220912552;6220912552;6220923552;6220926552;6598725552;6598726552;6598738552;6598741552;7028963552;7028963552;7028965552;7028966552;7399408552;7399408552;7399420552;7399423552
106,9000.000,0.000,9000.000,1.000,9000.000,0.000,9000.000,0.006,0.000,28.335,142448078.947,99.863,142429421.053,99.872,18657.895,58.741,0.0000000010000,0.0000000010000,0.000,0.000,0.000,0.000,0.000,0.0000000000000,180.000,0.000,9000.000,0.000,0.000,0.000,0.006,0.006,VariableV2,CPU-0, 0:(none)->(1) -t f32,loss_scale,7000,-1.0845737934017405,3.8074407295647754,2027,8810,6782,10837,7000.0,9500.0,10000.0,7000;3000;3000;9000;11000;10000;10000;10000;9000;7000,836552,836552,843552,850552,551894552;551894552;551897552;551908552;925153552;925153552;925156552;925158552;1347780552;1347780552;1347789552;1347792552;1722651552;1722651552;1722662552;1722669552;2096264552;2096264552;2096274552;2096276552;2468174552;2468174552;2468184552;2468186552;2841675552;2841676552;2841686552;2841689552;3213849552;3213849552;3213858552;3213869552;3587036552;3587037552;3587044552;3587047552;3958515552;3958516552;3958525552;3958534552;4332806552;4332806552;4332817552;4332819552;4711449552;4711450552;4711457552;4711460552;5089590552;5089590552;5089601552;5089604552;5467968552;5467969552;5467976552;5467979552;5842566552;5842566552;5842576552;5842579552;6220919552;6220920552;6220927552;6220929552;6598732552;6598732552;6598738552;6598740552;7028931552;7028931552;7028942552;7028944552;7399411552;7399411552;7399419552;7399421552
107,2243.421,2243.421,0.000,4.000,8973.684,8973.684,0.000,0.006,0.006,0.000,142457052.632,99.869,142438394.737,99.878,18657.895,58.741,0.0000040960000,0.0000163840000,0.000,1.826,1.826,32772.000,131088.000,14.6080469208211,180.000,0.728,8972.956,8.116,0.043,0.005,0.006,0.005,Mul,GPU-0, 0:(4096) 1:(1)->(4096) -t f32,tower_0/v/mul_15;tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_13_grad/mul;tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_11_grad/mul;tower_0/v/mul_13,0,0.23903416154135176,2.6931157417844336,519,2244,1725,2763,2000.0,2000.0,3000.0,2000;2000;3000;3000;3000;3000;3000;2000;2000;2000,67982552,67982552,67984552,67984552,615955552;615955552;615957552;615957552;990239552;990239552;990242552;990242552;1416516552;1416516552;1416519552;1416519552;1786893552;1786893552;1786896552;1786896552;2160900552;2160900552;2160903552;2160903552;2534865552;2534865552;2534868552;2534868552;2908222552;2908222552;2908224552;2908224552;3278061552;3278061552;3278063552;3278063552;3651800552;3651800552;3651802552;3651802552;4022753552;4022753552;4022755552;4022755552;4399436552;4399436552;4399439552;4399439552;4778204552;4778204552;4778206552;4778206552;5155378552;5155378552;5155380552;5155380552;5532604552;5532604552;5532607552;5532607552;5908275552;5908275552;5908277552;5908277552;6288505552;6288505552;6288508552;6288508552;6662617552;6662617552;6662620552;6662620552;7093091552;7093091552;7093093552;7093093552;7467181552;7467181552;7467183552;7467183552
108,8157.895,8157.895,0.000,1.000,8157.895,8157.895,0.000,0.006,0.006,0.000,142465210.526,99.875,142446552.632,99.884,18657.895,58.741,0.0000000010000,0.0000000010000,0.000,0.000,0.000,524.000,524.000,0.0642322580645,180.000,0.003,8157.892,0.036,0.000,0.005,0.005,0.005,RandomUniformInt,GPU-0, 0:(1) 1:(1) 2:(1)->(128) -t i32 -Tout i32 -seed i: 123 -seed2 i: 21,tower_0/v/alexnet_synthetic_labels,0,0.1851950312516578,3.2197231949979197,521,8143,7622,8664,8000.0,8000.0,8000.0,8000;8000;8000;9000;8000;8000;8000;8000;8000;8000,1108552,1108552,1116552,1116552,552270552;552270552;552278552;552278552;925521552;925521552;925529552;925529552;1348112552;1348112552;1348121552;1348121552;1722985552;1722985552;1722993552;1722993552;2096597552;2096597552;2096605552;2096605552;2468521552;2468521552;2468529552;2468529552;2842059552;2842059552;2842067552;2842067552;3214195552;3214195552;3214203552;3214203552;3587373552;3587373552;3587381552;3587381552;3958865552;3958865552;3958873552;3958873552;4333177552;4333177552;4333186552;4333186552;4711813552;4711813552;4711821552;4711821552;5089961552;5089961552;5089969552;5089969552;5468323552;5468323552;5468331552;5468331552;5842940552;5842940552;5842948552;5842948552;6221281552;6221281552;6221290552;6221290552;6599109552;6599109552;6599118552;6599118552;7029304552;7029304552;7029312552;7029312552;7399773552;7399773552;7399781552;7399781552
109,2006.579,2006.579,0.000,4.000,8026.316,8026.316,0.000,0.006,0.006,0.000,142473236.842,99.880,142454578.947,99.890,18657.895,58.741,0.0000000010000,0.0000000040000,0.000,0.000,0.000,12.000,48.000,0.0059803278689,180.000,0.000,8026.316,0.003,0.000,0.005,0.005,0.005,Mul,GPU-0, 0:(1) 1:(1)->(1) -t f32,tower_0/v/gradients/tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/div_grad/RealDiv;tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/div;tower_0/v/mul;tower_0/v/gradients/tower_0/v/mul_grad/Mul_1,0,0.12511300988371557,6.909047047917517,379,2012,1633,2391,2000.0,2000.0,2000.0,2000;2000;2000;2000;2000;2000;2000;2000;1000;1000,12084552,12084552,12086552,12086552,560367552;560367552;560369552;560369552;929956552;929956552;929958552;929958552;1353286552;1353286552;1353288552;1353288552;1733678552;1733678552;1733680552;1733680552;2098261552;2098261552;2098263552;2098263552;2474315552;2474315552;2474317552;2474317552;2845802552;2845802552;2845804552;2845804552;3219243552;3219243552;3219244552;3219244552;3591623552;3591623552;3591624552;3591624552;3969416552;3969416552;3969418552;3969418552;4338188552;4338188552;4338190552;4338190552;4716886552;4716886552;4716887552;4716887552;5094034552;5094034552;5094036552;5094036552;5470109552;5470109552;5470111552;5470111552;5853550552;5853550552;5853552552;5853552552;6222837552;6222837552;6222839552;6222839552;6603691552;6603691552;6603693552;6603693552;7030840552;7030840552;7030842552;7030842552;7405514552;7405514552;7405516552;7405516552
110,1875.000,1875.000,0.000,4.000,7500.000,7500.000,0.000,0.005,0.005,0.000,142480736.842,99.886,142462078.947,99.895,18657.895,58.741,0.0000003840000,0.0000015360000,0.000,0.205,0.205,3076.000,12304.000,1.6405333333333,180.000,0.068,7499.932,0.911,0.005,0.005,0.005,0.005,Mul,GPU-0, 0:(384) 1:(1)->(384) -t f32,tower_0/v/mul_7;tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_5_grad/mul;tower_0/v/mul_9;tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_7_grad/mul,0,-0.3283810240161562,3.758745474216553,484,1869,1385,2353,2000.0,2000.0,2000.0,2000;2000;2000;2000;2000;2000;2000;2000;2000;2000,142563552,142563552,142565552,142565552,691008552;691008552;691010552;691010552;1064112552;1064112552;1064114552;1064114552;1490848552;1490848552;1490850552;1490850552;1863126552;1863126552;1863128552;1863128552;2235728552;2235728552;2235730552;2235730552;2609142552;2609142552;2609144552;2609144552;2982958552;2982958552;2982960552;2982960552;3353526552;3353526552;3353528552;3353528552;3725816552;3725816552;3725818552;3725818552;4097241552;4097241552;4097243552;4097243552;4474216552;4474216552;4474218552;4474218552;4851976552;4851976552;4851978552;4851978552;5230018552;5230018552;5230020552;5230020552;5606740552;5606740552;5606742552;5606742552;5981911552;5981911552;5981912552;5981912552;6362313552;6362313552;6362315552;6362315552;6738780552;6738780552;6738783552;6738783552;7167033552;7167033552;7167035552;7167035552;7540612552;7540612552;7540613552;7540613552
111,2986.842,2986.842,0.000,2.000,5973.684,5973.684,0.000,0.004,0.004,0.000,142486710.526,99.890,142468052.632,99.899,18657.895,58.741,0.0000000010000,0.0000000020000,0.000,0.000,0.000,49156.000,98312.000,16.4575154185022,180.000,0.546,5973.138,9.143,0.000,0.004,0.004,0.004,ApplyGradientDescent,GPU-0, 0:(4096) 1:(1) 2:(4096)->(4096) -t f32 -use_locking 0,append_apply_gradient_ops/GradientDescent/update_v/cg/affine1/biases/ApplyGradientDescent;append_apply_gradient_ops/GradientDescent/update_v/cg/affine0/biases/ApplyGradientDescent,0,-2.0321288095027343,12.923479214314062,265,2952,2688,3217,3000.0,3000.0,3000.0,3000;3000;3000;3000;3000;3000;3000;3000;3000;3000,74676552,74676552,74679552,74679552,623001552;623001552;623004552;623004552;996854552;996854552;996857552;996857552;1423534552;1423534552;1423537552;1423537552;1793966552;1793966552;1793969552;1793969552;2167655552;2167655552;2167658552;2167658552;2541886552;2541886552;2541889552;2541889552;2915254552;2915254552;2915257552;2915257552;3285238552;3285238552;3285241552;3285241552;3658540552;3658540552;3658543552;3658543552;4029702552;4029702552;4029705552;4029705552;4406402552;4406402552;4406405552;4406405552;4785113552;4785113552;4785116552;4785116552;5162398552;5162398552;5162400552;5162400552;5539515552;5539515552;5539518552;5539518552;5915057552;5915057552;5915060552;5915060552;6295416552;6295416552;6295419552;6295419552;6669539552;6669539552;6669542552;6669542552;7099896552;7099896552;7099899552;7099899552;7474089552;7474089552;7474092552;7474092552
112,5684.211,5684.211,0.000,1.000,5684.211,5684.211,0.000,0.004,0.004,0.000,142492394.737,99.894,142473736.842,99.903,18657.895,58.741,0.0000696950000,0.0000696950000,0.000,12.261,12.261,92932.000,92932.000,16.3491481481481,180.000,0.516,5683.694,9.083,0.287,0.003,0.004,0.003,L2Loss,GPU-0, 0:(11x11x3x64)->(1) -t f32,tower_0/v/l2_loss/L2Loss,0,0.2949952949284548,2.221467600119714,636,5714,5079,6350,5000.0,6000.0,6000.0,5000;5000;6000;6000;6000;5000;6000;6000;5000;6000,11598552,11598552,11779552,11779552,564796552;564796552;564813552;564813552;935766552;935766552;935790552;935790552;1359152552;1359152552;1359172552;1359172552;1733108552;1733108552;1733131552;1733131552;2106341552;2106341552;2106359552;2106359552;2479133552;2479133552;2479155552;2479155552;2852078552;2852078552;2852098552;2852098552;3224529552;3224529552;3224550552;3224550552;3597771552;3597771552;3597790552;3597790552;3968521552;3968521552;3968624552;3968624552;4343667552;4343667552;4343689552;4343689552;4722695552;4722695552;4722714552;4722714552;5100695552;5100695552;5100725552;5100725552;5478260552;5478260552;5478280552;5478280552;5851267552;5851267552;5851287552;5851287552;6231323552;6231323552;6231348552;6231348552;6609543552;6609543552;6609842552;6609842552;7039174552;7039174552;7039199552;7039199552;7410520552;7410520552;7410540552;7410540552
113,2644.737,2644.737,0.000,2.000,5289.474,5289.474,0.000,0.004,0.004,0.000,142497684.211,99.898,142479026.316,99.907,18657.895,58.741,0.0000040960000,0.0000081920000,0.000,1.549,1.549,49152.000,98304.000,18.5848358208955,180.000,0.546,5288.928,10.325,0.036,0.003,0.004,0.003,AddN,GPU-0, 0:(4096) 1:(4096)->(4096) -N i: 2 -t f32,tower_0/v/gradients/AddN_4;tower_0/v/gradients/AddN_2,0,-0.30866925525199235,1.7255234680242073,506,2643,2136,3149,2000.0,3000.0,3000.0,3000;3000;3000;3000;2000;3000;3000;2000;3000;3000,77846552,77846552,77849552,77849552,626180552;626180552;626183552;626183552;1000027552;1000027552;1000030552;1000030552;1426715552;1426715552;1426718552;1426718552;1797128552;1797128552;1797130552;1797130552;2170824552;2170824552;2170827552;2170827552;2545072552;2545072552;2545075552;2545075552;2918389552;2918389552;2918391552;2918391552;3288407552;3288407552;3288410552;3288410552;3661712552;3661712552;3661715552;3661715552;4032859552;4032859552;4032862552;4032862552;4409580552;4409580552;4409583552;4409583552;4788301552;4788301552;4788304552;4788304552;5165578552;5165578552;5165581552;5165581552;5542679552;5542679552;5542682552;5542682552;5918220552;5918220552;5918223552;5918223552;6298584552;6298584552;6298587552;6298587552;6672895552;6672895552;6672897552;6672897552;7103061552;7103061552;7103064552;7103064552;7477265552;7477265552;7477268552;7477268552
114,5184.211,5184.211,0.000,1.000,5184.211,5184.211,0.000,0.004,0.004,0.000,142502868.421,99.901,142484210.526,99.910,18657.895,58.741,0.0001281280000,0.0001281280000,0.000,24.715,24.715,1025536.000,1025536.000,197.8191269035533,180.000,5.697,5178.513,109.900,0.579,0.000,0.003,0.000,Mul,GPU-0, 0:(128) 1:(128x1001)->(128x1001) -t f32,tower_0/v/gradients/tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy_grad/mul,0,0.382896824614077,3.340108206454082,490,5167,4677,5656,5000.0,5000.0,5000.0,6000;5000;5000;6000;5000;5000;6000;5000;5000;5000,60572552,60572552,60578552,60578552,608806552;608806552;608811552;608811552;983043552;983043552;983048552;983048552;1409077552;1409077552;1409083552;1409083552;1779644552;1779644552;1779649552;1779649552;2153624552;2153624552;2153629552;2153629552;2527433552;2527433552;2527439552;2527439552;2900828552;2900828552;2900833552;2900833552;3270810552;3270810552;3270815552;3270815552;3644592552;3644592552;3644597552;3644597552;4015511552;4015511552;4015517552;4015517552;4392070552;4392070552;4392076552;4392076552;4770850552;4770850552;4770855552;4770855552;5146600552;5146600552;5146605552;5146605552;5525432552;5525432552;5525437552;5525437552;5900961552;5900961552;5900966552;5900966552;6281129552;6281129552;6281135552;6281135552;6655332552;6655332552;6655337552;6655337552;7085824552;7085824552;7085829552;7085829552;7459481552;7459481552;7459487552;7459487552
115,4868.421,4868.421,0.000,1.000,4868.421,4868.421,0.000,0.003,0.003,0.000,142507736.842,99.905,142489078.947,99.914,18657.895,58.741,0.0000000150000,0.0000000150000,0.000,0.003,0.003,68.000,68.000,0.0139675675676,180.000,0.000,4868.421,0.008,0.000,0.003,0.003,0.003,AddN,GPU-0, 0:(16x1)->(1) -N i: 16 -t f32,tower_0/v/l2_loss/AddN,0,0.19633264338033882,1.661156462585035,772,4881,4109,5652,4000.0,5000.0,5000.0,5000;6000;4000;4000;5000;4000;5000;6000;5000;5000,18944552,18944552,18965552,18965552,571231552;571231552;571251552;571251552;942842552;942842552;942861552;942861552;1366352552;1366352552;1366371552;1366371552;1740453552;1740453552;1740472552;1740472552;2115167552;2115167552;2115187552;2115187552;2486357552;2486357552;2486378552;2486378552;2859511552;2859511552;2859532552;2859532552;3230879552;3230879552;3230899552;3230899552;3604879552;3604879552;3604899552;3604899552;3976262552;3976262552;3976281552;3976281552;4350809552;4350809552;4350828552;4350828552;4729777552;4729777552;4729797552;4729797552;5107081552;5107081552;5107101552;5107101552;5485821552;5485821552;5485840552;5485840552;5860397552;5860397552;5860417552;5860417552;6239177552;6239177552;6239198552;6239198552;6616145552;6616145552;6616165552;6616165552;7046553552;7046553552;7046574552;7046574552;7417605552;7417605552;7417625552;7417625552
116,2421.053,2421.053,0.000,2.000,4842.105,4842.105,0.000,0.003,0.003,0.000,142512578.947,99.908,142493921.053,99.917,18657.895,58.741,0.0000000010000,0.0000000020000,0.000,0.000,0.000,4612.000,9224.000,1.9049565217391,180.000,0.051,4842.054,1.058,0.000,0.003,0.003,0.003,ApplyGradientDescent,GPU-0, 0:(384) 1:(1) 2:(384)->(384) -t f32 -use_locking 0,append_apply_gradient_ops/GradientDescent/update_v/cg/conv3/biases/ApplyGradientDescent;append_apply_gradient_ops/GradientDescent/update_v/cg/conv2/biases/ApplyGradientDescent,0,0.2835355940575683,1.0576932161753598,498,2429,1931,2926,2000.0,2000.0,3000.0,2000;3000;3000;2000;2000;3000;2000;3000;2000;2000,132508552,132508552,132510552,132510552,680940552;680940552;680943552;680943552;1054101552;1054101552;1054104552;1054104552;1480837552;1480837552;1480839552;1480839552;1852808552;1852808552;1852810552;1852810552;2225610552;2225610552;2225613552;2225613552;2599139552;2599139552;2599141552;2599141552;2972913552;2972913552;2972916552;2972916552;3343383552;3343383552;3343385552;3343385552;3715771552;3715771552;3715773552;3715773552;4087223552;4087223552;4087225552;4087225552;4464231552;4464231552;4464233552;4464233552;4841948552;4841948552;4841950552;4841950552;5219946552;5219946552;5219948552;5219948552;5596698552;5596698552;5596700552;5596700552;5971965552;5971965552;5971967552;5971967552;6352337552;6352337552;6352340552;6352340552;6728309552;6728309552;6728311552;6728311552;7157082552;7157082552;7157085552;7157085552;7530668552;7530668552;7530671552;7530671552
117,2421.053,2421.053,0.000,2.000,4842.105,4842.105,0.000,0.003,0.003,0.000,142517421.053,99.911,142498763.158,99.921,18657.895,58.741,0.0000011510000,0.0000023020000,0.000,0.475,0.475,1540.000,3080.000,0.6360869565217,180.000,0.017,4842.088,0.353,0.011,0.003,0.003,0.003,L2Loss,GPU-0, 0:(384)->(1) -t f32,tower_0/v/l2_loss/L2Loss_5;tower_0/v/l2_loss/L2Loss_7,0,0.28353559405756823,1.05769321617536,498,2429,1931,2926,2000.0,2000.0,3000.0,3000;3000;2000;2000;2000;3000;2000;2000;2000;3000,12457552,12457552,12460552,12460552,565135552;565135552;565138552;565138552;936393552;936393552;936395552;936395552;1359498552;1359498552;1359500552;1359500552;1733966552;1733966552;1733968552;1733968552;2107950552;2107950552;2107953552;2107953552;2479841552;2479841552;2479843552;2479843552;2852793552;2852793552;2852795552;2852795552;3225155552;3225155552;3225157552;3225157552;3598407552;3598407552;3598410552;3598410552;3969898552;3969898552;3969901552;3969901552;4344360552;4344360552;4344363552;4344363552;4723046552;4723046552;4723048552;4723048552;5101073552;5101073552;5101076552;5101076552;5478917552;5478917552;5478919552;5478919552;5854091552;5854091552;5854093552;5854093552;6232203552;6232203552;6232206552;6232206552;6610187552;6610187552;6610189552;6610189552;7040041552;7040041552;7040043552;7040043552;7410876552;7410876552;7410879552;7410879552
