Time rank,Op,Compute utilization % (=100%*(ops/time)/(peak GOps/sec)),Bandwidth utilization % (=100%*(num_bytes/time)/(peak GB/sec)),Time for 1 occ (ns),Analytical memory time (ns; for peak GB/sec bandwidth),Num ops per 1 occ (MAC=2ops),Achieved GOps/sec,Num bytes (if 32b data),Achieved bandwidth GB/sec,Op config,Device,GPU time for 1 occ,CPU time for 1 occ,Time for 1 occ,Occurence,GPU time for all occ,CPU time for all occ,Time for all occ,GPU time for all occ (as % of GPU batch time),CPU time for all occ (as % of CPU batch time),Time for all occ (as % of batch time),Cumulative GPU time (as % of GPU batch time),Cumulative CPU time (as % of CPU batch time),Cumulative time (as % of batch time),GPU GOps computed,CPU GOps computed,Total GOps computed,GPU op memory for all occ (% total for GPU),CPU op memory for all occ (% total for CPU),Op memory for all occ (% total),Cumulative GPU op memory (%),Cumulative CPU op memory (%),Cumulative total op memory (%),GPU bytes,CPU bytes,Total bytes,Potential optimization score from bandwidth underutilization,Potential optimization score from compute underutilization,Overall potential optimization score (=duration*min(compute bandwidth underutilization)),Layer in TensorFlow model,intra op gap ((all end-all start)-(op end-op start) ns),skewness,kurtosis,unbiased std,mean,mean-std,mean+std,25th percentile,50th percentile,75th percentile,measured op time (ns),1st batch all start,1st batch op start,1st batch op end,1st batch all end,batch2 all start; batch2 op start; batch2 op end; batch2 all end; batch 3 all start etc.
123,Mul,0.000,0.001,12368.421,0.067,1,0.000,12,0.001, 0:(1) 1:(1)->(1) -t f32,GPU-0,12368.421,0.000,12368.421,1.00,12368.421052631578,0.0,12368.421052631578,0.008552,0.000000,0.008550,99.749548,0.000000,99.734768,1.000000,0,1.000000,0.000000,0.000000,0.000000,100.000000,0.000000,99.999999,12.000000,0,12.000000,0.008123,0.000000,0.008123,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/div,2000,1.565955125629429,8.012700309742975,859,12429,11569,13288,12000.0,12000.0,13000.0,12000;13000;12000;12000;13000;13000;12000;13000;13000;13000,59264192,59264192,59276192,59278192,512654192;512655192;512668192;512670192;839642192;839643192;839655192;839657192;1167251192;1167252192;1167264192;1167266192;1494300192;1494301192;1494314192;1494316192;1820452192;1820452192;1820465192;1820467192;2147724192;2147725192;2147737192;2147739192;2474825192;2474826192;2474839192;2474841192;2855413192;2855413192;2855426192;2855428192;3182989192;3182989192;3183002192;3183004192;3510105192;3510106192;3510119192;3510121192;3838341192;3838342192;3838354192;3838356192;4166271192;4166271192;4166284192;4166286192;4494312192;4494312192;4494324192;4494326192;4823303192;4823304192;4823316192;4823318192;5150712192;5150712192;5150724192;5150727192;5477607192;5477607192;5477620192;5477622192;5802263192;5802264192;5802277192;5802278192;6127643192;6127644192;6127656192;6127658192;6453430192;6453430192;6453442192;6453444192
124,AddN,0.001,0.207,12342.105,25.600,384,0.031,4608,0.373, 0:(384) 1:(384)->(384) -N i: 2 -t f32,GPU-0,12342.105,0.000,12342.105,1.00,12342.105263157895,0.0,12342.105263157895,0.008533,0.000000,0.008532,99.758082,0.000000,99.743300,384.000000,0,384.000000,0.000064,0.000000,0.000064,99.999478,0.000000,99.999478,4608.000000,0,4608.000000,0.008088,0.008105,0.008088,tower_0/v/gradients/AddN_10,3000,1.415201681227391,7.432403142853922,885,12405,11520,13290,12000.0,12000.0,13000.0,13000;12000;11000;13000;12000;13000;12000;12000;12000;12000,122936192,122936192,122949192,122952192,576466192;576466192;576478192;576481192;903899192;903900192;903911192;903914192;1231649192;1231649192;1231662192;1231665192;1558490192;1558490192;1558502192;1558505192;1885042192;1885042192;1885055192;1885058192;2212373192;2212373192;2212385192;2212388192;2539482192;2539483192;2539495192;2539498192;2919267192;2919267192;2919279192;2919282192;3247302192;3247303192;3247315192;3247318192;3574989192;3574990192;3575002192;3575005192;3902692192;3902692192;3902704192;3902707192;4231217192;4231217192;4231230192;4231232192;4558977192;4558977192;4558989192;4558992192;4887246192;4887246192;4887259192;4887262192;5216069192;5216069192;5216082192;5216085192;5541154192;5541154192;5541166192;5541169192;5866548192;5866549192;5866562192;5866565192;6191504192;6191505192;6191516192;6191520192;6518668192;6518668192;6518681192;6518684192
126,AddN,0.002,0.542,12315.789,66.733,1001,0.081,12012,0.975, 0:(1001) 1:(1001)->(1001) -N i: 2 -t f32,GPU-0,12315.789,0.000,12315.789,1.00,12315.78947368421,0.0,12315.78947368421,0.008515,0.000000,0.008514,99.775112,0.000000,99.760328,1001.000000,0,1001.000000,0.000167,0.000000,0.000167,99.999175,0.000000,99.999174,12012.000000,0,12012.000000,0.008042,0.008088,0.008042,tower_0/v/gradients/AddN,4000,1.0403658110151812,2.940835286276808,533,12357,11824,12890,12000.0,12000.0,13000.0,12000;14000;13000;12000;13000;13000;12000;12000;12000;13000,59280192,59281192,59293192,59296192,512672192;512672192;512686192;512689192;839659192;839659192;839672192;839674192;1167268192;1167268192;1167280192;1167283192;1494318192;1494318192;1494331192;1494334192;1820469192;1820469192;1820482192;1820485192;2147741192;2147741192;2147753192;2147756192;2474843192;2474843192;2474855192;2474858192;2855429192;2855430192;2855442192;2855445192;3183005192;3183006192;3183019192;3183021192;3510123192;3510124192;3510136192;3510139192;3838358192;3838358192;3838371192;3838373192;4166288192;4166288192;4166301192;4166304192;4494328192;4494329192;4494341192;4494344192;4823320192;4823320192;4823332192;4823335192;5150728192;5150729192;5150741192;5150744192;5477624192;5477624192;5477637192;5477640192;5802281192;5802281192;5802293192;5802296192;6127659192;6127660192;6127672192;6127675192;6453446192;6453446192;6453458192;6453461192
125,Add,0.000,0.001,12315.789,0.067,1,0.000,12,0.001, 0:(1) 1:(1)->(1) -t f32,GPU-0,12315.789,0.000,12315.789,1.00,12315.78947368421,0.0,12315.78947368421,0.008515,0.000000,0.008514,99.766597,0.000000,99.751814,1.000000,0,1.000000,0.000000,0.000000,0.000000,100.000000,0.000000,99.999999,12.000000,0,12.000000,0.008088,0.000000,0.008088,tower_0/v/add,4000,1.1798424184660463,3.331741000021695,582,12381,11799,12963,12000.0,12000.0,13000.0,12000;12000;13000;12000;13000;12000;13000;12000;12000;12000,60101192,60102192,60114192,60117192,513493192;513493192;513505192;513509192;840482192;840482192;840495192;840498192;1168088192;1168088192;1168100192;1168103192;1495138192;1495138192;1495151192;1495154192;1821292192;1821292192;1821304192;1821308192;2148563192;2148563192;2148576192;2148579192;2475665192;2475665192;2475677192;2475681192;2856251192;2856252192;2856264192;2856268192;3183826192;3183827192;3183839192;3183842192;3510944192;3510944192;3510957192;3510960192;3839177192;3839178192;3839190192;3839193192;4167112192;4167112192;4167124192;4167127192;4495149192;4495149192;4495162192;4495165192;4824142192;4824142192;4824154192;4824157192;5151551192;5151551192;5151564192;5151567192;5478442192;5478443192;5478455192;5478459192;5803097192;5803098192;5803110192;5803114192;6128478192;6128478192;6128490192;6128494192;6454263192;6454264192;6454276192;6454279192
127,AddN,0.008,2.227,12263.158,273.067,4096,0.334,49152,4.008, 0:(4096) 1:(4096)->(4096) -N i: 2 -t f32,GPU-0,12263.158,0.000,12263.158,1.00,12263.157894736842,0.0,12263.157894736842,0.008479,0.000000,0.008478,99.783591,0.000000,99.768806,4096.000000,0,4096.000000,0.000684,0.000000,0.000684,99.997473,0.000000,99.997472,49152.000000,0,49152.000000,0.007865,0.008053,0.007865,tower_0/v/gradients/AddN_2,3000,2.5427368377002995,10.833406883144418,1083,12405,11321,13488,12000.0,12000.0,13000.0,12000;12000;12000;12000;13000;11000;12000;12000;12000;12000,62725192,62725192,62737192,62740192,516178192;516178192;516190192;516192192;843345192;843345192;843357192;843359192;1170895192;1170896192;1170908192;1170910192;1497917192;1497917192;1497930192;1497932192;1824072192;1824072192;1824083192;1824086192;2151371192;2151371192;2151383192;2151385192;2478470192;2478471192;2478483192;2478485192;2859065192;2859065192;2859077192;2859079192;3186633192;3186633192;3186645192;3186648192;3513702192;3513703192;3513716192;3513719192;3841957192;3841957192;3841970192;3841972192;4169923192;4169923192;4169936192;4169939192;4497958192;4497958192;4497970192;4497972192;4826895192;4826896192;4826907192;4826910192;5154393192;5154393192;5154405192;5154407192;5481162192;5481162192;5481175192;5481177192;5805676192;5805677192;5805689192;5805692192;6131066192;6131066192;6131078192;6131080192;6456837192;6456837192;6456854192;6456857192
128,Mul,0.045,8.493,12157.895,1032.556,23232,1.911,185860,15.287, 0:(11x11x3x64) 1:(1)->(11x11x3x64) -t f32,GPU-0,12157.895,0.000,12157.895,1.00,12157.894736842105,0.0,12157.894736842105,0.008406,0.000000,0.008405,99.791997,0.000000,99.777210,23232.000000,0,23232.000000,0.002585,0.000000,0.002585,99.993445,0.000000,99.993445,185860.000000,0,185860.000000,0.007271,0.007981,0.007271,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_grad/mul,3000,3.693099527809123,20.474439148110044,1239,12310,11070,13549,12000.0,12000.0,12750.0,12000;12000;13000;12000;11000;12000;13000;12000;12000;12000,7689192,7690192,7702192,7704192,462905192;462905192;462917192;462920192;785824192;785824192;785837192;785839192;1114492192;1114493192;1114505192;1114508192;1442074192;1442075192;1442086192;1442089192;1768501192;1768501192;1768513192;1768516192;2095247192;2095247192;2095260192;2095262192;2422211192;2422211192;2422223192;2422225192;2801656192;2801657192;2801669192;2801671192;3130303192;3130303192;3130315192;3130317192;3458210192;3458210192;3458222192;3458224192;3786165192;3786166192;3786178192;3786180192;4113428192;4113428192;4113441192;4113443192;4441861192;4441862192;4441874192;4441876192;4771158192;4771158192;4771170192;4771173192;5097690192;5097690192;5097702192;5097705192;5426077192;5426077192;5426089192;5426091192;5752597192;5752597192;5752610192;5752612192;6077606192;6077607192;6077619192;6077622192;6403621192;6403621192;6403634192;6403636192
129,ApplyGradientDescent,0.000,0.106,12078.947,12.822,1,0.000,2308,0.191, 0:(192) 1:(1) 2:(192)->(192) -t f32 -use_locking 0,GPU-0,12078.947,0.000,12078.947,1.00,12078.947368421053,0.0,12078.947368421053,0.008351,0.000000,0.008350,99.800348,0.000000,99.785560,1.000000,0,1.000000,0.000032,0.000000,0.000032,99.999802,0.000000,99.999801,2308.000000,0,2308.000000,0.007924,0.000000,0.007924,append_apply_gradient_ops/GradientDescent/update_v/cg/conv1/biases/ApplyGradientDescent,3000,2.115181290139455,8.283732471498977,1180,12214,11034,13394,12000.0,12000.0,12000.0,12000;12000;12000;12000;12000;12000;12000;11000;11000;11000,138752192,138752192,138764192,138767192,592381192;592381192;592393192;592396192;919585192;919586192;919598192;919601192;1247351192;1247351192;1247363192;1247366192;1574156192;1574157192;1574169192;1574172192;1900826192;1900826192;1900838192;1900841192;2228153192;2228153192;2228165192;2228168192;2555237192;2555238192;2555249192;2555252192;2934935192;2934936192;2934947192;2934950192;3262965192;3262966192;3262977192;3262981192;3590702192;3590702192;3590714192;3590717192;3918484192;3918485192;3918497192;3918500192;4246939192;4246939192;4246951192;4246954192;4574768192;4574768192;4574780192;4574783192;4903139192;4903139192;4903151192;4903154192;5231879192;5231880192;5231892192;5231895192;5556856192;5556857192;5556869192;5556873192;5882378192;5882378192;5882390192;5882393192;6207280192;6207281192;6207292192;6207296192;6534751192;6534751192;6534763192;6534766192
130,ApplyGradientDescent,0.000,2.271,12026.316,273.089,1,0.000,49156,4.087, 0:(4096) 1:(1) 2:(4096)->(4096) -t f32 -use_locking 0,GPU-0,12026.316,0.000,12026.316,1.00,12026.315789473685,0.0,12026.315789473685,0.008315,0.000000,0.008314,99.808663,0.000000,99.793874,1.000000,0,1.000000,0.000684,0.000000,0.000684,99.996105,0.000000,99.996105,49156.000000,0,49156.000000,0.007709,0.000000,0.007709,append_apply_gradient_ops/GradientDescent/update_v/cg/affine1/biases/ApplyGradientDescent,4000,0.03702832424206973,3.6351076485854765,517,12024,11506,12541,12000.0,12000.0,12000.0,12000;13000;11000;12000;12000;12000;12000;12000;12000;12000,64090192,64091192,64103192,64106192,517549192;517549192;517562192;517566192;844716192;844717192;844728192;844732192;1172262192;1172262192;1172274192;1172277192;1499285192;1499285192;1499297192;1499301192;1825442192;1825443192;1825455192;1825458192;2152737192;2152738192;2152750192;2152753192;2479837192;2479838192;2479850192;2479853192;2860431192;2860431192;2860443192;2860446192;3188001192;3188002192;3188014192;3188017192;3515070192;3515070192;3515082192;3515086192;3843322192;3843323192;3843334192;3843338192;4171290192;4171291192;4171303192;4171306192;4499325192;4499325192;4499337192;4499340192;4828267192;4828267192;4828279192;4828283192;5155761192;5155762192;5155774192;5155777192;5482526192;5482526192;5482538192;5482541192;5807044192;5807045192;5807056192;5807060192;6132434192;6132434192;6132445192;6132448192;6458207192;6458207192;6458219192;6458222192
131,AddN,0.000,0.036,11736.842,4.267,64,0.005,768,0.065, 0:(64) 1:(64)->(64) -N i: 2 -t f32,GPU-0,11736.842,0.000,11736.842,1.00,11736.842105263158,0.0,11736.842105263158,0.008115,0.000000,0.008114,99.816778,0.000000,99.801988,64.000000,0,64.000000,0.000011,0.000000,0.000011,99.999973,0.000000,99.999972,768.000000,0,768.000000,0.007705,0.000000,0.007705,tower_0/v/gradients/AddN_14,2000,0.3294749439017897,2.033311708131269,692,11762,11070,12454,11000.0,12000.0,12000.0,12000;11000;12000;11000;12000;11000;12000;11000;11000;11000,146702192,146702192,146714192,146716192,600388192;600389192;600400192;600403192;927451192;927452192;927464192;927466192;1255145192;1255146192;1255157192;1255159192;1581955192;1581956192;1581968192;1581970192;1908686192;1908687192;1908698192;1908701192;2236018192;2236018192;2236030192;2236033192;2563112192;2563113192;2563124192;2563127192;2942802192;2942803192;2942814192;2942817192;3270704192;3270705192;3270716192;3270719192;3598507192;3598508192;3598519192;3598522192;3926299192;3926300192;3926311192;3926314192;4254814192;4254815192;4254826192;4254829192;4582532192;4582533192;4582545192;4582548192;4911149192;4911149192;4911162192;4911165192;5239834192;5239835192;5239847192;5239850192;5564657192;5564658192;5564670192;5564673192;5890296192;5890297192;5890309192;5890312192;6215147192;6215148192;6215160192;6215162192;6543039192;6543040192;6543051192;6543054192
132,ApplyGradientDescent,0.000,0.037,11500.000,4.289,1,0.000,772,0.067, 0:(64) 1:(1) 2:(64)->(64) -t f32 -use_locking 0,GPU-0,11500.000,0.000,11500.000,1.00,11500.0,0.0,11500.0,0.007951,0.000000,0.007950,99.824729,0.000000,99.809938,1.000000,0,1.000000,0.000011,0.000000,0.000011,99.999951,0.000000,99.999951,772.000000,0,772.000000,0.007550,0.000000,0.007550,append_apply_gradient_ops/GradientDescent/update_v/cg/conv0/biases/ApplyGradientDescent,4000,-0.3345016386589766,1.8919576979442796,552,11476,10925,12028,11000.0,11500.0,12000.0,11000;12000;11000;11000;11000;11000;12000;10000;12000;12000,146733192,146734192,146745192,146748192,600420192;600421192;600433192;600436192;927483192;927484192;927495192;927498192;1255177192;1255178192;1255189192;1255192192;1581988192;1581988192;1581999192;1582002192;1908719192;1908720192;1908731192;1908735192;2236050192;2236050192;2236062192;2236065192;2563144192;2563145192;2563155192;2563159192;2942834192;2942835192;2942847192;2942850192;3270735192;3270736192;3270748192;3270751192;3598540192;3598541192;3598552192;3598555192;3926332192;3926332192;3926343192;3926346192;4254846192;4254847192;4254858192;4254862192;4582565192;4582565192;4582576192;4582579192;4911183192;4911184192;4911195192;4911198192;5239867192;5239868192;5239879192;5239883192;5564690192;5564691192;5564702192;5564705192;5890329192;5890330192;5890341192;5890345192;6215179192;6215180192;6215191192;6215194192;6543072192;6543073192;6543085192;6543088192
133,ApplyGradientDescent,0.000,0.227,11263.158,25.622,1,0.000,4612,0.409, 0:(384) 1:(1) 2:(384)->(384) -t f32 -use_locking 0,GPU-0,11263.158,0.000,11263.158,1.00,11263.157894736842,0.0,11263.157894736842,0.007787,0.000000,0.007786,99.832517,0.000000,99.817724,1.000000,0,1.000000,0.000064,0.000000,0.000064,99.999414,0.000000,99.999414,4612.000000,0,4612.000000,0.007379,0.000000,0.007379,append_apply_gradient_ops/GradientDescent/update_v/cg/conv2/biases/ApplyGradientDescent,4000,0.36094220191278775,2.9779620181405893,708,11286,10577,11994,11000.0,11000.0,12000.0,11000;13000;12000;11000;10000;11000;11000;11000;12000;11000,124415192,124415192,124426192,124430192,577948192;577948192;577961192;577964192;905378192;905378192;905390192;905393192;1233123192;1233124192;1233135192;1233138192;1559965192;1559966192;1559976192;1559979192;1886520192;1886521192;1886532192;1886535192;2213855192;2213856192;2213867192;2213870192;2540957192;2540958192;2540969192;2540972192;2920744192;2920744192;2920756192;2920759192;3248784192;3248785192;3248796192;3248800192;3576468192;3576468192;3576479192;3576482192;3904173192;3904173192;3904184192;3904188192;4232691192;4232692192;4232703192;4232707192;4560456192;4560456192;4560468192;4560471192;4888724192;4888724192;4888736192;4888739192;5217551192;5217552192;5217563192;5217566192;5542628192;5542628192;5542639192;5542642192;5868029192;5868030192;5868041192;5868044192;6192986192;6192986192;6192998192;6193001192;6520157192;6520158192;6520169192;6520172192
134,AddN,0.001,0.227,11263.158,25.600,384,0.034,4608,0.409, 0:(384) 1:(384)->(384) -N i: 2 -t f32,GPU-0,11263.158,0.000,11263.158,1.00,11263.157894736842,0.0,11263.157894736842,0.007787,0.000000,0.007786,99.840304,0.000000,99.825510,384.000000,0,384.000000,0.000064,0.000000,0.000064,99.999543,0.000000,99.999542,4608.000000,0,4608.000000,0.007379,0.007397,0.007379,tower_0/v/gradients/AddN_8,3000,2.4318510257225556,12.455596380396825,780,11310,10529,12090,11000.0,11000.0,12000.0,11000;11000;10000;11000;12000;11000;11000;11000;11000;11000,110154192,110154192,110165192,110168192,563880192;563880192;563891192;563893192;891366192;891366192;891376192;891379192;1219119192;1219119192;1219130192;1219133192;1545889192;1545889192;1545901192;1545903192;1872311192;1872312192;1872323192;1872326192;2199650192;2199650192;2199661192;2199664192;2526744192;2526744192;2526755192;2526758192;2906741192;2906741192;2906752192;2906755192;3234846192;3234847192;3234858192;3234860192;3562123192;3562124192;3562136192;3562139192;3890036192;3890037192;3890048192;3890051192;4218571192;4218572192;4218583192;4218586192;4546270192;4546270192;4546281192;4546284192;4874673192;4874673192;4874684192;4874687192;5203219192;5203220192;5203231192;5203234192;5528577192;5528577192;5528592192;5528597192;5853753192;5853753192;5853765192;5853768192;6178861192;6178861192;6178872192;6178875192;6505617192;6505618192;6505629192;6505632192
135,AddN,0.001,0.154,11078.947,17.067,256,0.023,3072,0.277, 0:(256) 1:(256)->(256) -N i: 2 -t f32,GPU-0,11078.947,0.000,11078.947,1.00,11078.947368421053,0.0,11078.947368421053,0.007660,0.000000,0.007659,99.847964,0.000000,99.833169,256.000000,0,256.000000,0.000043,0.000000,0.000043,99.999769,0.000000,99.999769,3072.000000,0,3072.000000,0.007264,0.007276,0.007264,tower_0/v/gradients/AddN_6,4000,1.0485755530425402,6.176362052480223,532,11095,10563,11628,11000.0,11000.0,11000.0,10000;11000;11000;11000;11000;11000;11000;11000;10000;11000,91218192,91219192,91229192,91232192,544801192;544802192;544813192;544816192;872801192;872802192;872813192;872816192;1200018192;1200019192;1200030192;1200033192;1526850192;1526850192;1526861192;1526864192;1853167192;1853167192;1853178192;1853181192;2180470192;2180470192;2180481192;2180484192;2507558192;2507559192;2507570192;2507573192;2888198192;2888199192;2888209192;2888212192;3215746192;3215746192;3215757192;3215760192;3542490192;3542490192;3542502192;3542504192;3870946192;3870946192;3870957192;3870960192;4199482192;4199482192;4199493192;4199496192;4527090192;4527090192;4527102192;4527104192;4855741192;4855742192;4855753192;4855755192;5183716192;5183717192;5183727192;5183730192;5509768192;5509768192;5509779192;5509782192;5834439192;5834440192;5834451192;5834454192;6159804192;6159804192;6159815192;6159818192;6485917192;6485918192;6485929192;6485932192
136,ApplyGradientDescent,0.000,14.216,10894.737,1548.822,1,0.000,278788,25.589, 0:(11x11x3x64) 1:(1) 2:(11x11x3x64)->(11x11x3x64) -t f32 -use_locking 0,GPU-0,10894.737,0.000,10894.737,1.00,10894.736842105263,0.0,10894.736842105263,0.007533,0.000000,0.007532,99.855497,0.000000,99.840701,1.000000,0,1.000000,0.003878,0.000000,0.003878,99.986982,0.000000,99.986981,278788.000000,0,278788.000000,0.006084,0.000000,0.006084,append_apply_gradient_ops/GradientDescent/update_v/cg/conv0/conv2d/kernel/ApplyGradientDescent,3000,4.224125482034572,24.548419184478522,1229,11048,9819,12276,11000.0,11000.0,11000.0,12000;11000;10000;11000;11000;11000;11000;10000;11000;11000,146750192,146750192,146762192,146765192,600438192;600439192;600450192;600453192;927500192;927501192;927511192;927514192;1255194192;1255195192;1255206192;1255209192;1582004192;1582005192;1582016192;1582019192;1908737192;1908737192;1908748192;1908751192;2236067192;2236068192;2236079192;2236082192;2563160192;2563161192;2563171192;2563175192;2942852192;2942853192;2942864192;2942867192;3270753192;3270753192;3270764192;3270767192;3598557192;3598558192;3598569192;3598572192;3926348192;3926348192;3926360192;3926363192;4254864192;4254865192;4254875192;4254878192;4582581192;4582582192;4582593192;4582596192;4911200192;4911201192;4911212192;4911215192;5239885192;5239885192;5239896192;5239899192;5564707192;5564708192;5564719192;5564722192;5890346192;5890347192;5890358192;5890361192;6215196192;6215196192;6215207192;6215210192;6543090192;6543090192;6543101192;6543104192
