rank by total time,time for 1 occ (ns),gpu time for 1 occ (ns),cpu time for 1 occ (ns),occurence (in a batch; for RNNs - in all batches),total time,total gpu time,total cpu time,rel time % (in a batch; for RNNs - in all batches),gpu rel time % (in a batch; for RNNs - in all batches),cpu rel time % (in a batch; for RNNs - in all batches),cumulative time (ns),cumulative time (%),cumulative gpu time (ns),cumulative gpu time (%),cumulative cpu time (ns),cumulative cpu time (%),Num GOps in 1 occ,Total GOps in all occ,Achieved CPU GOps/sec,Achieved GPU GOps/sec,Achieved total GOps/sec,Num bytes (if 32b data),Num bytes for all occ (if 32b data),Achieved bandwidth GB/sec,Device bandwidth GB/s,Memory time for all occ,(total time) - (memory time for all occ),GPU bandwidth utilization % (=100%*(num_bytes/time)/(peak GB/sec)),GPU compute utilization % (=100%*(num_ops/time)/(peak GOps/sec)),Potential optimization score from bandwidth underutilization,Potential optimization score from compute underutilization,Overall potential optimization score (=duration*min(compute bandwidth underutilization)),Op name,Device,Op config,Ops aggregated,intra op gap ((all end-all start)-(op end-op start) ns),skewness,kurtosis,unbiased std,mean,mean-std,mean+std,25th percentile,50th percentile,75th percentile,measured op time (ns),1st batch all start,1st batch op start,1st batch op end,1st batch all end,batch2 all start; batch2 op start; batch2 op end; batch2 all end; batch 3 all start etc.
83,24868.421,24868.421,0.000,1.000,24868.421,24868.421,0.000,0.017,0.017,0.000,142081210.526,99.841,142081210.526,99.857,0.000,0.000,0.0003072000000,0.0003072000000,0.000,12.353,12.353,3686400.000,3686400.000,148.2361904761905,180.000,20.480,24847.941,82.353,0.289,0.002,0.017,0.002,AddN,GPU-0, 0:(5x5x64x192) 1:(5x5x64x192)->(5x5x64x192) -N i: 2 -t f32,tower_0/v/gradients/AddN_13,4000,-0.9221499659853514,4.313423129251717,417,24857,24440,25275,25000.0,25000.0,25000.0,24000;25000;25000;26000;25000;25000;25000;25000;25000;25000,141215880,141216880,141257880,141260880,631966880;631967880;632008880;632012880;972540880;972540880;972582880;972586880;1318888880;1318890880;1319328880;1319334880;1711759880;1711760880;1711803880;1711807880;2061596880;2061597880;2061639880;2061643880;2407073880;2407073880;2407115880;2407119880;2746309880;2746309880;2746351880;2746355880;3089216880;3089216880;3089258880;3089261880;3428276880;3428276880;3428319880;3428322880;3773099880;3773099880;3773141880;3773145880;4119477880;4119478880;4119519880;4119523880;4479645880;4479646880;4479687880;4479691880;4819957880;4819958880;4819999880;4820003880;5158623880;5158623880;5158665880;5158668880;5502746880;5502747880;5502788880;5502791880;5842819880;5842819880;5842860880;5842864880;6203937880;6203938880;6203979880;6203983880;6580654880;6580655880;6580697880;6580700880;6944460880;6944461880;6944503880;6944506880
84,19842.105,19842.105,0.000,1.000,19842.105,19842.105,0.000,0.014,0.014,0.000,142101052.632,99.855,142101052.632,99.871,0.000,0.000,0.0009215990000,0.0009215990000,0.000,46.447,46.447,1228804.000,1228804.000,61.9291140583554,180.000,6.827,19835.279,34.405,1.088,0.008,0.013,0.008,L2Loss,GPU-0, 0:(5x5x64x192)->(1) -t f32,tower_0/v/l2_loss/L2Loss_2,4000,-0.5402998647823424,3.3778573820009337,707,19810,19103,20516,19250.0,20000.0,20000.0,20000;20000;21000;20000;20000;20000;19000;20000;20000;19000,8785880,8786880,8834880,8837880,498284880;498285880;498334880;498336880;838460880;838460880;838510880;838512880;1181674880;1181675880;1181724880;1181726880;1577705880;1577705880;1577754880;1577756880;1926370880;1926371880;1926419880;1926421880;2271017880;2271018880;2271066880;2271068880;2614878880;2614879880;2614927880;2614929880;2956898880;2956898880;2956946880;2956948880;3293876880;3293876880;3293925880;3293927880;3636139880;3636139880;3636187880;3636190880;3982745880;3982746880;3982794880;3982796880;4338757880;4338757880;4338805880;4338807880;4687887880;4687887880;4687936880;4687938880;5026112880;5026112880;5026161880;5026164880;5372561880;5372562880;5372609880;5372611880;5710704880;5710705880;5710754880;5710756880;6061429880;6061430880;6061479880;6061481880;6443324880;6443325880;6443373880;6443375880;6802891880;6802892880;6802939880;6802941880
85,18368.421,18368.421,0.000,1.000,18368.421,18368.421,0.000,0.013,0.013,0.000,142119421.053,99.868,142119421.053,99.884,0.000,0.000,0.0000000010000,0.0000000010000,0.000,0.000,0.000,2097160.000,2097160.000,114.1720343839541,180.000,11.651,18356.770,63.429,0.000,0.004,0.012,0.004,RandomUniform,GPU-0, 0:(2)->(128x4096) -t i32 -t f32 -seed i: 123 -seed2 i: 172,tower_0/v/cg/dropout0_1/dropout/dropout/random_uniform/RandomUniform,2000,-0.16595376073847487,2.0691938874012523,882,18381,17499,19263,18000.0,18500.0,19000.0,19000;20000;19000;19000;19000;18000;18000;17000;18000;17000,1081880,1081880,1121880,1123880,491136880;491136880;491177880;491180880;831358880;831358880;831400880;831402880;1174569880;1174569880;1174609880;1174612880;1570610880;1570610880;1570651880;1570654880;1919200880;1919200880;1919240880;1919243880;2264071880;2264072880;2264111880;2264113880;2607949880;2607949880;2607988880;2607991880;2949481880;2949482880;2949520880;2949523880;3286931880;3286932880;3286971880;3286974880;3629155880;3629156880;3629195880;3629198880;3975792880;3975792880;3975834880;3975837880;4331801880;4331801880;4331841880;4331843880;4680196880;4680196880;4680236880;4680239880;5019035880;5019036880;5019076880;5019078880;5365552880;5365553880;5365592880;5365595880;5703614880;5703615880;5703656880;5703658880;6054314880;6054314880;6054355880;6054358880;6436307880;6436308880;6436347880;6436350880;6795482880;6795483880;6795521880;6795524880
86,18078.947,18078.947,0.000,1.000,18078.947,18078.947,0.000,0.013,0.013,0.000,142137500.000,99.881,142137500.000,99.897,0.000,0.000,0.0000000010000,0.0000000010000,0.000,0.000,0.000,2097160.000,2097160.000,116.0001164483261,180.000,11.651,18067.296,64.445,0.000,0.004,0.012,0.004,RandomUniform,GPU-0, 0:(2)->(128x4096) -t i32 -t f32 -seed i: 123 -seed2 i: 144,tower_0/v/cg/dropout0/dropout/dropout/random_uniform/RandomUniform,2000,0.32961777569945166,2.1301565942884393,916,18119,17203,19035,17000.0,18000.0,19000.0,19000;20000;19000;19000;18000;18000;17000;17000;17000;17000,1129880,1129880,1166880,1168880,491186880;491187880;491223880;491226880;831409880;831409880;831446880;831448880;1174618880;1174619880;1174656880;1174658880;1570660880;1570661880;1570697880;1570700880;1919249880;1919249880;1919285880;1919287880;2264120880;2264120880;2264155880;2264158880;2607997880;2607998880;2608033880;2608036880;2949529880;2949529880;2949564880;2949567880;3286980880;3286981880;3287016880;3287019880;3629204880;3629205880;3629240880;3629243880;3975844880;3975844880;3975883880;3975886880;4331848880;4331849880;4331884880;4331887880;4680246880;4680246880;4680281880;4680284880;5019085880;5019086880;5019123880;5019125880;5365601880;5365602880;5365637880;5365640880;5703665880;5703665880;5703701880;5703704880;6054365880;6054365880;6054402880;6054405880;6436356880;6436357880;6436393880;6436395880;6795530880;6795530880;6795564880;6795567880
87,6671.053,6671.053,0.000,2.000,13342.105,13342.105,0.000,0.009,0.009,0.000,142150842.105,99.890,142150842.105,99.906,0.000,0.000,0.0000122870000,0.0000245740000,0.000,1.842,1.842,16388.000,32776.000,2.4565838264300,180.000,0.182,13341.923,1.365,0.043,0.009,0.009,0.009,L2Loss,GPU-0, 0:(4096)->(1) -t f32,tower_0/v/l2_loss/L2Loss_11;tower_0/v/l2_loss/L2Loss_13,4000,-0.4045510078989742,1.8348136861404294,499,6667,6168,7166,6000.0,7000.0,7000.0,7000;7000;7000;7000;7000;7000;6000;6000;7000;7000,3102880,3103880,3126880,3129880,493158880;493159880;493182880;493184880;833381880;833381880;833404880;833406880;1176600880;1176600880;1176623880;1176626880;1572627880;1572628880;1572651880;1572653880;1921214880;1921215880;1921413880;1921415880;2266083880;2266084880;2266106880;2266108880;2609964880;2609964880;2609987880;2609989880;2951957880;2951958880;2951981880;2951983880;3288946880;3288947880;3288970880;3288972880;3631172880;3631173880;3631196880;3631198880;3977828880;3977829880;3977851880;3977853880;4333816880;4333816880;4333839880;4333841880;4682223880;4682223880;4682247880;4682249880;5021053880;5021054880;5021076880;5021079880;5367574880;5367574880;5367597880;5367599880;5705633880;5705633880;5705656880;5705658880;6056340880;6056340880;6056367880;6056370880;6438319880;6438320880;6438345880;6438347880;6797502880;6797503880;6797681880;6797685880
88,10578.947,0.000,10578.947,1.000,10578.947,0.000,10578.947,0.007,0.000,46.313,142161421.053,99.897,142150842.105,99.906,10578.947,46.313,0.0000000010000,0.0000000010000,0.000,0.000,0.000,0.000,0.000,0.0000000000000,180.000,0.000,10578.947,0.000,0.000,0.000,0.007,0.007,VariableV2,CPU-0, 0:(none)->(1) -t i64,global_step,4000,0.41651486739305216,3.5249081459572515,1127,10595,9468,11723,10000.0,10000.0,11000.0,8000;11000;12000;11000;12000;10000;11000;10000;10000;10000,763880,764880,772880,775880,490707880;490707880;490718880;490721880;830945880;830946880;830958880;830961880;1174148880;1174149880;1174160880;1174163880;1570183880;1570184880;1570196880;1570199880;1918787880;1918787880;1918797880;1918799880;2263652880;2263653880;2263664880;2263667880;2607522880;2607522880;2607532880;2607534880;2949099880;2949099880;2949109880;2949111880;3286520880;3286520880;3286530880;3286532880;3628703880;3628703880;3628713880;3628715880;3975331880;3975332880;3975344880;3975346880;4331386880;4331386880;4331396880;4331398880;4679696880;4679696880;4679707880;4679710880;5018620880;5018620880;5018629880;5018631880;5365134880;5365134880;5365144880;5365146880;5703197880;5703197880;5703207880;5703208880;6053908880;6053908880;6053920880;6053923880;6435895880;6435896880;6435908880;6435911880;6795075880;6795076880;6795088880;6795091880
89,10078.947,10078.947,0.000,1.000,10078.947,10078.947,0.000,0.007,0.007,0.000,142171500.000,99.904,142160921.053,99.913,10578.947,46.313,0.0003072000000,0.0003072000000,0.000,30.479,30.479,2457604.000,2457604.000,243.8353838120104,180.000,13.653,10065.294,135.464,0.714,0.000,0.007,0.000,Mul,GPU-0, 0:(5x5x64x192) 1:(1)->(5x5x64x192) -t f32,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_2_grad/mul,4000,0.5412505162912069,5.522873914108583,407,10071,9665,10478,10000.0,10000.0,10000.0,11000;10000;10000;10000;11000;10000;10000;10000;10000;10000,8838880,8839880,8867880,8870880,498337880;498338880;498365880;498368880;838513880;838513880;838542880;838544880;1181727880;1181728880;1181754880;1181757880;1577758880;1577758880;1577786880;1577789880;1926422880;1926423880;1926451880;1926453880;2271070880;2271070880;2271098880;2271100880;2614930880;2614931880;2614958880;2614961880;2956950880;2956950880;2956977880;2956980880;3293929880;3293929880;3293956880;3293958880;3636191880;3636192880;3636219880;3636221880;3982798880;3982798880;3982825880;3982827880;4338809880;4338809880;4338836880;4338839880;4687939880;4687940880;4687967880;4687969880;5026165880;5026165880;5026193880;5026195880;5372613880;5372613880;5372640880;5372642880;5710757880;5710757880;5710784880;5710787880;6061482880;6061482880;6061509880;6061511880;6443376880;6443377880;6443403880;6443405880;6802943880;6802943880;6802969880;6802972880
90,8157.895,8157.895,0.000,1.000,8157.895,8157.895,0.000,0.006,0.006,0.000,142179657.895,99.910,142169078.947,99.919,10578.947,46.313,0.0000000010000,0.0000000010000,0.000,0.000,0.000,524.000,524.000,0.0642322580645,180.000,0.003,8157.892,0.036,0.000,0.005,0.005,0.005,RandomUniformInt,GPU-0, 0:(1) 1:(1) 2:(1)->(128) -t i32 -Tout i32 -seed i: 123 -seed2 i: 16,tower_0/v/alexnet_synthetic_labels,3000,0.8236399847441607,3.7414742719179093,437,8167,7730,8604,8000.0,8000.0,8000.0,8000;9000;8000;9000;8000;8000;8000;8000;8000;8000,1007880,1007880,1070880,1073880,491008880;491009880;491124880;491128880;831233880;831233880;831346880;831350880;1174444880;1174444880;1174557880;1174561880;1570485880;1570485880;1570598880;1570602880;1919071880;1919072880;1919188880;1919192880;2263943880;2263944880;2264060880;2264064880;2607810880;2607811880;2607937880;2607941880;2949360880;2949361880;2949470880;2949474880;3286810880;3286811880;3286920880;3286924880;3629034880;3629034880;3629144880;3629148880;3975664880;3975664880;3975780880;3975784880;4331677880;4331678880;4331789880;4331793880;4680069880;4680070880;4680183880;4680187880;5018911880;5018911880;5019024880;5019028880;5365430880;5365430880;5365541880;5365545880;5703489880;5703489880;5703602880;5703606880;6054176880;6054177880;6054301880;6054305880;6436184880;6436184880;6436296880;6436299880;6795364880;6795364880;6795471880;6795475880
91,6421.053,6421.053,0.000,1.000,6421.053,6421.053,0.000,0.005,0.005,0.000,142186078.947,99.915,142175500.000,99.923,10578.947,46.313,0.0001281280000,0.0001281280000,0.000,19.954,19.954,1029028.000,1029028.000,160.2584590163934,180.000,5.717,6415.336,89.032,0.467,0.000,0.004,0.000,BiasAdd,GPU-0, 0:(128x1001) 1:(1001)->(128x1001) -t f32 -data_format NHWC,tower_0/v/cg/affine2/xw_plus_b,3000,-0.2668040316086332,2.1488267571994077,582,6381,5799,6963,6000.0,6000.0,7000.0,7000;7000;7000;7000;6000;6000;6000;7000;5000;6000,60611880,60612880,60635880,60637880,550592880;550592880;550617880;550619880;890835880;890836880;890859880;890862880;1233983880;1233984880;1234007880;1234010880;1629565880;1629566880;1629589880;1629592880;1976838880;1976839880;1976861880;1976864880;2322259880;2322260880;2322283880;2322286880;2664315880;2664315880;2664339880;2664342880;3006820880;3006821880;3006844880;3006846880;3344580880;3344581880;3344604880;3344607880;3686871880;3686871880;3686894880;3686897880;4033264880;4033265880;4033288880;4033291880;4390747880;4390748880;4390771880;4390774880;4738848880;4738849880;4738871880;4738874880;5077708880;5077709880;5077732880;5077734880;5423234880;5423235880;5423259880;5423261880;5762472880;5762473880;5762496880;5762499880;6115108880;6115110880;6115146880;6115151880;6495155880;6495156880;6495178880;6495181880;6854450880;6854451880;6854474880;6854477880
92,3013.158,3013.158,0.000,2.000,6026.316,6026.316,0.000,0.004,0.004,0.000,142192105.263,99.919,142181526.316,99.928,10578.947,46.313,0.0000000010000,0.0000000020000,0.000,0.000,0.000,49156.000,98312.000,16.3137816593886,180.000,0.546,6025.770,9.063,0.000,0.004,0.004,0.004,ApplyGradientDescent,GPU-0, 0:(4096) 1:(1) 2:(4096)->(4096) -t f32 -use_locking 0,append_apply_gradient_ops/GradientDescent/update_v/cg/affine0/biases/ApplyGradientDescent;append_apply_gradient_ops/GradientDescent/update_v/cg/affine1/biases/ApplyGradientDescent,4000,0.9754896280145122,13.494379401360549,268,3024,2756,3292,3000.0,3000.0,3000.0,4000;3000;3000;3000;3000;3000;3000;3000;3000;4000,77264880,77265880,77287880,77290880,567416880;567416880;567440880;567444880;907487880;907487880;907509880;907513880;1250727880;1250728880;1250754880;1250758880;1646282880;1646282880;1646312880;1646317880;1993770880;1993771880;1993793880;1993797880;2340193880;2340193880;2340216880;2340220880;2680862880;2680862880;2680885880;2680889880;3023516880;3023517880;3023547880;3023551880;3361455880;3361456880;3361479880;3361483880;3704764880;3704764880;3704839880;3704844880;4050833880;4050833880;4050858880;4050862880;4409165880;4409165880;4409189880;4409193880;4755866880;4755866880;4755893880;4755897880;5094231880;5094231880;5094253880;5094257880;5439495880;5439496880;5439517880;5439521880;5779123880;5779123880;5779145880;5779148880;6135101880;6135101880;6135193880;6135198880;6512555880;6512556880;6512578880;6512581880;6874401880;6874402880;6874426880;6874430880
93,5578.947,5578.947,0.000,1.000,5578.947,5578.947,0.000,0.004,0.004,0.000,142197684.211,99.923,142187105.263,99.931,10578.947,46.313,0.0000696950000,0.0000696950000,0.000,12.492,12.492,92932.000,92932.000,16.6576226415094,180.000,0.516,5578.431,9.254,0.293,0.003,0.004,0.003,L2Loss,GPU-0, 0:(11x11x3x64)->(1) -t f32,tower_0/v/l2_loss/L2Loss,4000,0.4433419375085069,2.2343652545818777,623,5619,4996,6242,5000.0,6000.0,6000.0,6000;6000;6000;5000;6000;5000;6000;5000;5000;6000,8258880,8259880,8699880,8702880,498163880;498163880;498201880;498203880;838342880;838343880;838382880;838385880;1181559880;1181560880;1181597880;1181600880;1577590880;1577591880;1577628880;1577630880;1926255880;1926255880;1926293880;1926296880;2270896880;2270897880;2270939880;2270941880;2614758880;2614759880;2614800880;2614803880;2956777880;2956778880;2956819880;2956821880;3293761880;3293761880;3293800880;3293802880;3636023880;3636023880;3636061880;3636063880;3982625880;3982626880;3982668880;3982670880;4338640880;4338641880;4338679880;4338682880;4687759880;4687760880;4687805880;4687808880;5025992880;5025992880;5026034880;5026036880;5372444880;5372445880;5372483880;5372485880;5710588880;5710589880;5710627880;5710629880;6061315880;6061315880;6061353880;6061355880;6443208880;6443209880;6443247880;6443249880;6802771880;6802772880;6802814880;6802816880
94,5473.684,5473.684,0.000,1.000,5473.684,5473.684,0.000,0.004,0.004,0.000,142203157.895,99.927,142192578.947,99.935,10578.947,46.313,0.0001271270000,0.0001271270000,0.000,23.225,23.225,516516.000,516516.000,94.3635000000000,180.000,2.870,5470.815,52.424,0.544,0.002,0.004,0.002,BiasAddGrad,GPU-0, 0:(128x1001)->(1001) -t f32 -data_format NHWC,tower_0/v/gradients/tower_0/v/cg/affine2/xw_plus_b_grad/BiasAddGrad,3000,0.4243094750441534,1.9531619047619055,552,5500,4948,6052,5000.0,5000.0,6000.0,5000;6000;5000;6000;5000;6000;7000;5000;5000;6000,61024880,61024880,61060880,61063880,551011880;551011880;551046880;551049880;891250880;891250880;891285880;891287880;1234407880;1234407880;1234443880;1234445880;1629981880;1629981880;1630016880;1630018880;1977242880;1977242880;1977277880;1977279880;2322844880;2322844880;2323510880;2323512880;2664719880;2664719880;2664754880;2664757880;3007224880;3007225880;3007259880;3007261880;3344997880;3344997880;3345032880;3345034880;3687282880;3687282880;3687317880;3687320880;4033759880;4033759880;4033795880;4033797880;4392425880;4392426880;4392462880;4392464880;4739249880;4739249880;4739283880;4739286880;5078119880;5078120880;5078155880;5078157880;5423641880;5423642880;5423676880;5423679880;5762885880;5762886880;5762921880;5762924880;6115659880;6115659880;6115705880;6115708880;6495557880;6495558880;6495592880;6495595880;6854865880;6854865880;6854900880;6854903880
95,5236.842,5236.842,0.000,1.000,5236.842,5236.842,0.000,0.004,0.004,0.000,142208394.737,99.930,142197815.789,99.939,10578.947,46.313,0.0001281280000,0.0001281280000,0.000,24.467,24.467,1025536.000,1025536.000,195.8309949748744,180.000,5.697,5231.145,108.795,0.573,0.000,0.003,0.000,Mul,GPU-0, 0:(128) 1:(128x1001)->(128x1001) -t f32,tower_0/v/gradients/tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy_grad/mul,3000,3.6034249332557122,19.558941774989762,874,5333,4459,6208,5000.0,5000.0,5750.0,5000;6000;6000;5000;5000;5000;10000;5000;4000;5000,60961880,60962880,60987880,60989880,550948880;550948880;550973880;550976880;891187880;891187880;891212880;891214880;1234344880;1234344880;1234369880;1234372880;1629918880;1629918880;1629944880;1629946880;1977179880;1977180880;1977204880;1977207880;2322600880;2322600880;2322804880;2322807880;2664655880;2664656880;2664681880;2664683880;3007162880;3007162880;3007187880;3007189880;3344933880;3344933880;3344959880;3344962880;3687219880;3687220880;3687244880;3687246880;4033612880;4033612880;4033721880;4033724880;4392362880;4392362880;4392387880;4392390880;4739187880;4739187880;4739212880;4739214880;5078057880;5078057880;5078082880;5078085880;5423579880;5423579880;5423604880;5423606880;5762823880;5762823880;5762848880;5762851880;6115568880;6115569880;6115604880;6115609880;6495497880;6495497880;6495522880;6495524880;6854803880;6854803880;6854827880;6854830880
96,5105.263,5105.263,0.000,1.000,5105.263,5105.263,0.000,0.004,0.004,0.000,142213500.000,99.934,142202921.053,99.943,10578.947,46.313,0.0000000150000,0.0000000150000,0.000,0.003,0.003,68.000,68.000,0.0133195876289,180.000,0.000,5105.263,0.007,0.000,0.003,0.003,0.003,AddN,GPU-0, 0:(16x1)->(1) -N i: 16 -t f32,tower_0/v/l2_loss/AddN,10000,-0.13762042214590475,1.855094245192886,726,5095,4369,5821,5000.0,5000.0,6000.0,5000;6000;5000;4000;4000;5000;4000;4000;5000;4000,16004880,16006880,16049880,16057880,506532880;506534880;507298880;507306880;846029880;846031880;846089880;846099880;1189529880;1189531880;1189590880;1189600880;1585266880;1585268880;1585320880;1585329880;1933599880;1933602880;1933658880;1933668880;2278367880;2278370880;2278425880;2278435880;2621963880;2621965880;2622020880;2622029880;2963569880;2963571880;2963620880;2963629880;3301031880;3301033880;3301089880;3301099880;3643427880;3643429880;3643484880;3643493880;3989777880;3989780880;3989833880;3989842880;4347456880;4347459880;4347523880;4347533880;4694397880;4694398880;4694443880;4694452880;5033590880;5033593880;5033650880;5033660880;5379995880;5379997880;5380054880;5380064880;5718316880;5718319880;5718374880;5718384880;6069259880;6069262880;6069318880;6069327880;6450894880;6450897880;6450948880;6450958880;6809606880;6809608880;6809657880;6809666880
