Time rank,Op,Compute utilization % (=100%*(ops/time)/(peak GOps/sec)),Bandwidth utilization % (=100%*(num_bytes/time)/(peak GB/sec)),Time for 1 occ (ns),Analytical memory time (ns; for peak GB/sec bandwidth),Num ops per 1 occ (MAC=2ops),Achieved GOps/sec,Num bytes (if 32b data),Achieved bandwidth GB/sec,Op config,Device,GPU time for 1 occ,CPU time for 1 occ,Time for 1 occ,Occurence,GPU time for all occ,CPU time for all occ,Time for all occ,GPU time for all occ (as % of GPU batch time),CPU time for all occ (as % of CPU batch time),Time for all occ (as % of batch time),Cumulative GPU time (as % of GPU batch time),Cumulative CPU time (as % of CPU batch time),Cumulative time (as % of batch time),GPU GOps computed,CPU GOps computed,Total GOps computed,GPU op memory for all occ (% total for GPU),CPU op memory for all occ (% total for CPU),Op memory for all occ (% total),Cumulative GPU op memory (%),Cumulative CPU op memory (%),Cumulative total op memory (%),GPU bytes,CPU bytes,Total bytes,Potential optimization score from bandwidth underutilization,Potential optimization score from compute underutilization,Overall potential optimization score (=duration*min(compute bandwidth underutilization)),Layer in TensorFlow model,intra op gap ((all end-all start)-(op end-op start) ns),skewness,kurtosis,unbiased std,mean,mean-std,mean+std,25th percentile,50th percentile,75th percentile,measured op time (ns),1st batch all start,1st batch op start,1st batch op end,1st batch all end,batch2 all start; batch2 op start; batch2 op end; batch2 all end; batch 3 all start etc.
127,ApplyGradientDescent,0.000,1.047,2447.368,25.622,1,0.000,4612,1.884, 0:(384) 1:(1) 2:(384)->(384) -t f32 -use_locking 0,GPU-0,2447.368,0.000,2447.368,1.00,2447.3684210526317,0.0,2447.3684210526317,0.001720,0.000000,0.001720,99.964119,74.539171,99.959336,1.000000,0,1.000000,0.000064,0.000000,0.000064,99.999350,0.000000,99.999350,4612.000000,0,4612.000000,0.001616,0.000000,0.001616,append_apply_gradient_ops/GradientDescent/update_v/cg/conv3/biases/ApplyGradientDescent,5000,0.18455300555218718,0.9878383847818304,504,2452,1949,2956,2000.0,2000.0,3000.0,2000;2000;2000;3000;2000;3000;3000;2000;3000;2000,125609880,125610880,125630880,125634880,616301880;616302880;616323880;616327880;956987880;956988880;957009880;957013880;1299443880;1299444880;1299467880;1299471880;1695236880;1695237880;1695262880;1695267880;2045101880;2045102880;2045227880;2045231880;2390592880;2390594880;2390621880;2390626880;2730681880;2730682880;2730704880;2730709880;3073592880;3073593880;3073615880;3073619880;3412307880;3412308880;3412329880;3412333880;3756484880;3756486880;3756513880;3756518880;4102938880;4102939880;4102965880;4102969880;4463214880;4463215880;4463238880;4463242880;4804410880;4804411880;4804434880;4804438880;5142327880;5142328880;5142350880;5142355880;5487305880;5487306880;5487327880;5487331880;5827337880;5827338880;5827359880;5827363880;6187259880;6187261880;6187290880;6187295880;6564260880;6564261880;6564283880;6564287880;6927645880;6927645880;6927667880;6927671880
128,L2Loss,0.011,0.350,2447.368,8.556,1151,0.470,1540,0.629, 0:(384)->(1) -t f32,GPU-0,2447.368,0.000,2447.368,1.00,2447.3684210526317,0.0,2447.3684210526317,0.001720,0.000000,0.001720,99.965839,74.539171,99.961055,1151.000000,0,1151.000000,0.000021,0.000000,0.000021,99.999905,0.000000,99.999905,1540.000000,0,1540.000000,0.001628,0.001634,0.001628,tower_0/v/l2_loss/L2Loss_5,3000,0.1845530055521871,0.9878383847818304,504,2452,1949,2956,2000.0,2000.0,3000.0,3000;2000;3000;3000;2000;2000;2000;2000;2000;3000,9048880,9049880,9067880,9069880,498539880;498540880;498558880;498560880;838716880;838716880;838734880;838736880;1181928880;1181928880;1181947880;1181949880;1577959880;1577960880;1577978880;1577980880;1926625880;1926625880;1926644880;1926646880;2271270880;2271270880;2271289880;2271291880;2615133880;2615134880;2615152880;2615154880;2957153880;2957154880;2957173880;2957175880;3294128880;3294129880;3294147880;3294149880;3636392880;3636393880;3636411880;3636413880;3982997880;3982998880;3983016880;3983018880;4339009880;4339009880;4339028880;4339030880;4688147880;4688147880;4688166880;4688168880;5026375880;5026376880;5026394880;5026396880;5372813880;5372813880;5372831880;5372833880;5710957880;5710958880;5710976880;5710978880;6061681880;6061681880;6061700880;6061702880;6443574880;6443575880;6443593880;6443595880;6803349880;6803349880;6803368880;6803370880
126,Sum,0.001,0.118,2447.368,2.889,127,0.052,520,0.212, 0:(128) 1:(1)->(1) -t f32 -Tidx i32 -keep_dims b: 0,GPU-0,2447.368,0.000,2447.368,1.00,2447.3684210526317,0.0,2447.3684210526317,0.001720,0.000000,0.001720,99.962399,74.539171,99.957616,127.000000,0,127.000000,0.000007,0.000000,0.000007,99.999988,0.000000,99.999987,520.000000,0,520.000000,0.001632,0.001634,0.001632,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/Sum,4000,0.18455300555218718,0.9878383847818304,504,2452,1949,2956,2000.0,2000.0,3000.0,3000;3000;3000;2000;3000;3000;3000;2000;2000;3000,60992880,60992880,61018880,61022880,550978880;550979880;551005880;551009880;891217880;891217880;891244880;891248880;1234374880;1234375880;1234401880;1234405880;1629949880;1629949880;1629975880;1629979880;1977209880;1977210880;1977236880;1977240880;2322809880;2322810880;2322838880;2322842880;2664686880;2664686880;2664713880;2664717880;3007192880;3007192880;3007218880;3007222880;3344964880;3344965880;3344991880;3344995880;3687249880;3687249880;3687276880;3687280880;4033726880;4033727880;4033753880;4033756880;4392392880;4392393880;4392419880;4392423880;4739217880;4739217880;4739243880;4739247880;5078087880;5078088880;5078113880;5078117880;5423609880;5423609880;5423635880;5423639880;5762853880;5762854880;5762879880;5762883880;6115613880;6115614880;6115650880;6115656880;6495526880;6495527880;6495552880;6495556880;6854833880;6854833880;6854859880;6854863880
129,AddN,0.010,2.756,2421.053,66.733,1001,0.413,12012,4.961, 0:(1001) 1:(1001)->(1001) -N i: 2 -t f32,GPU-0,2421.053,0.000,2421.053,1.00,2421.0526315789475,0.0,2421.0526315789475,0.001702,0.000000,0.001701,99.967541,74.539171,99.962757,1001.000000,0,1001.000000,0.000167,0.000000,0.000167,99.999175,0.000000,99.999174,12012.000000,0,12012.000000,0.001569,0.001616,0.001569,tower_0/v/gradients/AddN,4000,0.2784269220970238,1.0323601662887378,501,2429,1928,2929,2000.0,2000.0,3000.0,3000;2000;2000;3000;2000;2000;3000;2000;3000;2000,61867880,61868880,61888880,61891880,551875880;551875880;551896880;551899880;892094880;892095880;892116880;892119880;1235250880;1235250880;1235272880;1235275880;1630825880;1630826880;1630847880;1630850880;1978047880;1978048880;1978068880;1978072880;2324295880;2324295880;2324316880;2324320880;2665535880;2665536880;2665560880;2665564880;3008027880;3008028880;3008049880;3008052880;3345841880;3345841880;3345862880;3345866880;3688295880;3688295880;3688318880;3688321880;4034607880;4034607880;4034629880;4034632880;4393288880;4393288880;4393310880;4393313880;4740048880;4740049880;4740070880;4740074880;5078955880;5078955880;5078976880;5078979880;5424454880;5424454880;5424475880;5424478880;5763735880;5763736880;5763756880;5763759880;6116616880;6116617880;6116713880;6116718880;6496373880;6496374880;6496394880;6496398880;6855708880;6855709880;6855729880;6855733880
130,ApplyGradientDescent,0.000,0.530,2421.053,12.822,1,0.000,2308,0.953, 0:(192) 1:(1) 2:(192)->(192) -t f32 -use_locking 0,GPU-0,2421.053,0.000,2421.053,1.00,2421.0526315789475,0.0,2421.0526315789475,0.001702,0.000000,0.001701,99.969242,74.539171,99.964458,1.000000,0,1.000000,0.000032,0.000000,0.000032,99.999802,0.000000,99.999801,2308.000000,0,2308.000000,0.001607,0.000000,0.001607,append_apply_gradient_ops/GradientDescent/update_v/cg/conv1/biases/ApplyGradientDescent,5000,0.2784269220970238,1.0323601662887378,501,2429,1928,2929,2000.0,2000.0,3000.0,3000;3000;3000;3000;3000;3000;2000;3000;2000;2000,143199880,143200880,143220880,143224880,633954880;633955880;633979880;633983880;974520880;974521880;974542880;974545880;1321279880;1321279880;1321580880;1321585880;1713751880;1713752880;1713774880;1713779880;2063584880;2063584880;2063845880;2063849880;2409054880;2409055880;2409078880;2409082880;2748298880;2748299880;2748319880;2748322880;3091204880;3091205880;3091225880;3091229880;3430264880;3430265880;3430286880;3430289880;3775085880;3775086880;3775108880;3775112880;4121465880;4121465880;4121670880;4121674880;4481634880;4481635880;4481656880;4481660880;4821937880;4821938880;4821958880;4821961880;5160603880;5160604880;5160627880;5160631880;5504739880;5504739880;5504759880;5504763880;5844805880;5844805880;5844825880;5844829880;6206085880;6206085880;6206110880;6206115880;6582637880;6582637880;6582931880;6582935880;6946640880;6946641880;6947056880;6947062880
132,ApplyGradientDescent,0.000,1.094,2342.105,25.622,1,0.000,4612,1.969, 0:(384) 1:(1) 2:(384)->(384) -t f32 -use_locking 0,GPU-0,2342.105,0.000,2342.105,1.00,2342.1052631578946,0.0,2342.1052631578946,0.001646,0.000000,0.001646,99.972534,74.539171,99.967750,1.000000,0,1.000000,0.000064,0.000000,0.000064,99.999415,0.000000,99.999414,4612.000000,0,4612.000000,0.001546,0.000000,0.001546,append_apply_gradient_ops/GradientDescent/update_v/cg/conv2/biases/ApplyGradientDescent,4000,0.5751161772893643,1.2917737465356511,485,2357,1872,2842,2000.0,2000.0,3000.0,3000;2000;3000;3000;2000;2000;3000;2000;2000;3000,128613880,128614880,128633880,128636880,619306880;619307880;619336880;619342880;959976880;959976880;959996880;960000880;1303638880;1303640880;1303923880;1303932880;1698229880;1698230880;1698251880;1698255880;2048435880;2048436880;2048455880;2048459880;2393611880;2393612880;2393632880;2393635880;2733684880;2733684880;2733704880;2733708880;3076587880;3076588880;3076610880;3076614880;3415535880;3415536880;3415556880;3415560880;3759476880;3759477880;3759497880;3759501880;4106240880;4106240880;4106261880;4106265880;4466188880;4466189880;4466214880;4466218880;4807386880;4807387880;4807407880;4807411880;5145283880;5145284880;5145304880;5145307880;5490263880;5490263880;5490285880;5490288880;5830288880;5830289880;5830308880;5830312880;6190410880;6190412880;6190599880;6190603880;6567677880;6567677880;6567698880;6567702880;6931066880;6931067880;6931363880;6931368880
131,Select,0.000,0.004,2342.105,0.089,1,0.000,16,0.007, 0:(1) 1:(1) 2:(1)->(1) -t f32,GPU-0,2342.105,0.000,2342.105,1.00,2342.1052631578946,0.0,2342.1052631578946,0.001646,0.000000,0.001646,99.970888,74.539171,99.966104,1.000000,0,1.000000,0.000000,0.000000,0.000000,99.999999,0.000000,99.999999,16.000000,0,16.000000,0.001563,0.000000,0.001563,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/value,2000,0.5751161772893643,1.291773746535651,485,2357,1872,2842,2000.0,2000.0,3000.0,2000;2000;3000;2000;3000;2000;2000;2000;2000;2000,62293880,62293880,62316880,62318880,552299880;552299880;552323880;552325880;892520880;892521880;892544880;892546880;1235677880;1235678880;1235702880;1235704880;1631250880;1631251880;1631274880;1631276880;1978652880;1978653880;1978675880;1978677880;2324719880;2324719880;2324743880;2324745880;2665968880;2665969880;2665992880;2665994880;3008452880;3008453880;3008476880;3008479880;3346274880;3346274880;3346298880;3346300880;3688731880;3688731880;3688754880;3688756880;4035032880;4035033880;4035056880;4035058880;4393900880;4393900880;4393927880;4393929880;4740475880;4740475880;4740498880;4740500880;5079380880;5079381880;5079405880;5079407880;5424879880;5424879880;5424902880;5424904880;5764160880;5764161880;5764184880;5764186880;6117273880;6117273880;6117369880;6117372880;6496797880;6496797880;6496820880;6496822880;6856134880;6856134880;6856157880;6856160880
133,AddN,0.004,1.131,2263.158,25.600,384,0.170,4608,2.036, 0:(384) 1:(384)->(384) -N i: 2 -t f32,GPU-0,2263.158,0.000,2263.158,1.00,2263.157894736842,0.0,2263.157894736842,0.001591,0.000000,0.001590,99.974125,74.539171,99.969340,384.000000,0,384.000000,0.000064,0.000000,0.000064,99.999479,0.000000,99.999478,4608.000000,0,4608.000000,0.001493,0.001511,0.001493,tower_0/v/gradients/AddN_10,4000,0.9150042350956382,1.8106009070294784,457,2286,1828,2743,2000.0,2000.0,3000.0,3000;2000;2000;2000;2000;3000;3000;2000;3000;3000,127102880,127103880,127124880,127127880,617792880;617793880;617813880;617817880;958473880;958474880;958495880;958499880;1300927880;1300928880;1300949880;1300952880;1696724880;1696724880;1696746880;1696750880;2046696880;2046697880;2046951880;2046955880;2392091880;2392092880;2392117880;2392121880;2732179880;2732180880;2732203880;2732207880;3075076880;3075076880;3075098880;3075101880;3413811880;3413812880;3413833880;3413836880;3757965880;3757965880;3757988880;3757992880;4104417880;4104418880;4104439880;4104443880;4464680880;4464680880;4464701880;4464704880;4805874880;4805875880;4805895880;4805898880;5143772880;5143773880;5143794880;5143797880;5488753880;5488754880;5488774880;5488777880;5828785880;5828786880;5828806880;5828809880;6188880880;6188881880;6188908880;6188911880;6565997880;6565998880;6566019880;6566022880;6929401880;6929402880;6929557880;6929563880
135,Mul,0.243,46.161,2236.842,1032.556,23232,10.386,185860,83.090, 0:(11x11x3x64) 1:(1)->(11x11x3x64) -t f32,GPU-0,2236.842,0.000,2236.842,1.00,2236.842105263158,0.0,2236.842105263158,0.001572,0.000000,0.001572,99.977269,74.539171,99.972484,23232.000000,0,23232.000000,0.002585,0.000000,0.002585,99.993445,0.000000,99.993445,185860.000000,0,185860.000000,0.000768,0.001489,0.000768,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_grad/mul,4000,0.5368688875838444,2.6615466204126985,484,2238,1754,2722,2000.0,2000.0,2750.0,2000;2000;2000;2000;2000;2000;2000;2000;2000;2000,8704880,8705880,8729880,8732880,498209880;498209880;498231880;498234880;838386880;838387880;838408880;838410880;1181601880;1181602880;1181622880;1181625880;1577632880;1577632880;1577652880;1577655880;1926297880;1926298880;1926317880;1926320880;2270943880;2270943880;2270964880;2270967880;2614804880;2614805880;2614826880;2614828880;2956823880;2956823880;2956844880;2956846880;3293804880;3293804880;3293824880;3293826880;3636065880;3636065880;3636086880;3636088880;3982672880;3982672880;3982692880;3982695880;4338683880;4338684880;4338704880;4338707880;4687809880;4687810880;4687832880;4687834880;5026038880;5026038880;5026059880;5026062880;5372487880;5372488880;5372508880;5372511880;5710631880;5710631880;5710652880;5710654880;6061356880;6061357880;6061377880;6061380880;6443251880;6443251880;6443271880;6443274880;6802817880;6802818880;6802839880;6802841880
134,Add,0.000,0.003,2236.842,0.067,1,0.000,12,0.005, 0:(1) 1:(1)->(1) -t f32,GPU-0,2236.842,0.000,2236.842,1.00,2236.842105263158,0.0,2236.842105263158,0.001572,0.000000,0.001572,99.975697,74.539171,99.970912,1.000000,0,1.000000,0.000000,0.000000,0.000000,100.000000,42.857143,99.999999,12.000000,0,12.000000,0.001493,0.000000,0.001493,tower_0/v/add,4000,1.0446111464884016,2.0707752309134793,445,2262,1817,2707,2000.0,2000.0,2750.0,3000;2000;2000;3000;2000;2000;3000;2000;3000;2000,62753880,62753880,62775880,62779880,552763880;552763880;552786880;552790880;892984880;892985880;893007880;893011880;1236140880;1236141880;1236162880;1236166880;1631711880;1631712880;1631735880;1631738880;1979110880;1979111880;1979132880;1979135880;2325179880;2325179880;2325200880;2325204880;2666431880;2666431880;2666453880;2666456880;3008912880;3008913880;3008934880;3008937880;3346736880;3346737880;3346758880;3346762880;3689190880;3689190880;3689212880;3689216880;4035492880;4035493880;4035515880;4035519880;4394389880;4394389880;4394413880;4394417880;4740938880;4740938880;4740960880;4740963880;5079841880;5079841880;5079863880;5079867880;5425337880;5425338880;5425360880;5425363880;5764620880;5764620880;5764642880;5764646880;6118171880;6118171880;6118203880;6118220880;6497253880;6497254880;6497274880;6497278880;6856595880;6856595880;6856618880;6856621880
136,AddN,0.004,1.172,2184.211,25.600,384,0.176,4608,2.110, 0:(384) 1:(384)->(384) -N i: 2 -t f32,GPU-0,2184.211,0.000,2184.211,1.00,2184.2105263157896,0.0,2184.2105263157896,0.001535,0.000000,0.001535,99.978804,74.539171,99.974018,384.000000,0,384.000000,0.000064,0.000000,0.000064,99.999543,0.000000,99.999542,4608.000000,0,4608.000000,0.001440,0.001458,0.001440,tower_0/v/gradients/AddN_8,5000,1.3431820103699466,2.801089122517694,415,2214,1799,2630,2000.0,2000.0,2000.0,3000;2000;2000;3000;2000;3000;2000;2000;2000;2000,114068880,114069880,114088880,114092880,604682880;604683880;604702880;604705880;945161880;945162880;945184880;945188880;1287900880;1287901880;1287922880;1287926880;1683049880;1683049880;1683183880;1683188880;2033115880;2033116880;2033136880;2033139880;2378285880;2378285880;2378308880;2378311880;2718846880;2718847880;2718867880;2718870880;3061997880;3061997880;3062017880;3062020880;3400583880;3400584880;3400605880;3400609880;3743910880;3743910880;3743931880;3743935880;4090726880;4090726880;4090747880;4090751880;4450982880;4450983880;4451006880;4451009880;4792889880;4792890880;4792910880;4792913880;5130807880;5130807880;5130828880;5130832880;5475887880;5475887880;5475906880;5475910880;5815867880;5815868880;5815887880;5815891880;6174855880;6174856880;6175071880;6175075880;6552305880;6552306880;6552327880;6552330880;6915323880;6915323880;6915344880;6915348880
138,AddN,0.003,0.781,2184.211,17.067,256,0.117,3072,1.406, 0:(256) 1:(256)->(256) -N i: 2 -t f32,GPU-0,2184.211,0.000,2184.211,1.00,2184.2105263157896,0.0,2184.2105263157896,0.001535,0.000000,0.001535,99.981875,74.539171,99.977088,256.000000,0,256.000000,0.000043,0.000000,0.000043,99.999770,0.000000,99.999769,3072.000000,0,3072.000000,0.001446,0.001458,0.001446,tower_0/v/gradients/AddN_6,4000,1.343182010369947,2.801089122517695,415,2214,1799,2630,2000.0,2000.0,2000.0,2000;3000;2000;3000;2000;2000;2000;2000;2000;3000,95109880,95110880,95128880,95131880,585466880;585467880;585487880;585490880;925284880;925285880;925305880;925308880;1268742880;1268743880;1268764880;1268767880;1664040880;1664041880;1664060880;1664063880;2012791880;2012791880;2013129880;2013133880;2358109880;2358109880;2358129880;2358132880;2699048880;2699049880;2699072880;2699075880;3042407880;3042408880;3042430880;3042433880;3379857880;3379858880;3379878880;3379881880;3723711880;3723711880;3723732880;3723735880;4070340880;4070341880;4070362880;4070365880;4429144880;4429144880;4429165880;4429168880;4773802880;4773803880;4773823880;4773826880;5111929880;5111930880;5111949880;5111952880;5456957880;5456957880;5456976880;5456980880;5796922880;5796923880;5796941880;5796945880;6154287880;6154287880;6154310880;6154315880;6531827880;6531828880;6532119880;6532122880;6893867880;6893868880;6893888880;6893891880
139,ApplyGradientDescent,0.000,0.196,2184.211,4.289,1,0.000,772,0.353, 0:(64) 1:(1) 2:(64)->(64) -t f32 -use_locking 0,GPU-0,2184.211,0.000,2184.211,1.00,2184.2105263157896,0.0,2184.2105263157896,0.001535,0.000000,0.001535,99.983410,74.539171,99.978623,1.000000,0,1.000000,0.000011,0.000000,0.000011,99.999952,0.000000,99.999951,772.000000,0,772.000000,0.001455,0.000000,0.001455,append_apply_gradient_ops/GradientDescent/update_v/cg/conv0/biases/ApplyGradientDescent,4000,1.3431820103699477,2.8010891225176966,415,2214,1799,2630,2000.0,2000.0,2000.0,3000;2000;3000;2000;3000;2000;2000;2000;2000;2000,151352880,151352880,151371880,151375880,642109880;642110880;642131880;642135880;982568880;982569880;982589880;982593880;1330963880;1330964880;1330984880;1330988880;1722495880;1722496880;1722518880;1722522880;2072202880;2072202880;2072222880;2072225880;2417139880;2417139880;2417159880;2417163880;2756446880;2756447880;2756467880;2756470880;3099377880;3099378880;3099398880;3099401880;3438523880;3438523880;3438544880;3438549880;3783156880;3783157880;3783177880;3783180880;4130331880;4130332880;4130351880;4130356880;4490337880;4490338880;4490359880;4490363880;4830039880;4830039880;4830059880;4830063880;5168834880;5168835880;5168856880;5168860880;5512769880;5512770880;5512790880;5512793880;5853084880;5853084880;5853106880;5853110880;6215349880;6215349880;6215372880;6215376880;6591108880;6591109880;6591129880;6591133880;6955803880;6955804880;6955824880;6955827880
137,Mul,0.000,0.003,2184.211,0.067,1,0.000,12,0.005, 0:(1) 1:(1)->(1) -t f32,GPU-0,2184.211,0.000,2184.211,1.00,2184.2105263157896,0.0,2184.2105263157896,0.001535,0.000000,0.001535,99.980339,74.539171,99.975553,1.000000,0,1.000000,0.000000,0.000000,0.000000,100.000000,42.857143,100.000000,12.000000,0,12.000000,0.001458,0.000000,0.001458,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/div,3000,1.343182010369947,2.8010891225176953,415,2214,1799,2630,2000.0,2000.0,2000.0,2000;2000;2000;2000;2000;2000;2000;2000;2000;2000,61841880,61842880,61863880,61865880,551849880;551849880;551870880;551872880;892068880;892069880;892089880;892092880;1235224880;1235225880;1235245880;1235248880;1630799880;1630800880;1630821880;1630823880;1978022880;1978022880;1978043880;1978045880;2324269880;2324270880;2324291880;2324293880;2665502880;2665503880;2665528880;2665532880;3008002880;3008002880;3008023880;3008025880;3345815880;3345816880;3345837880;3345839880;3688267880;3688267880;3688290880;3688292880;4034581880;4034581880;4034603880;4034605880;4393260880;4393260880;4393283880;4393285880;4740023880;4740023880;4740044880;4740046880;5078928880;5078929880;5078950880;5078953880;5424429880;5424429880;5424450880;5424452880;5763710880;5763710880;5763731880;5763733880;6116516880;6116516880;6116611880;6116614880;6496348880;6496348880;6496369880;6496371880;6855682880;6855683880;6855704880;6855706880
140,AddN,0.002,0.608,2105.263,12.800,192,0.091,2304,1.094, 0:(192) 1:(192)->(192) -N i: 2 -t f32,GPU-0,2105.263,0.000,2105.263,1.00,2105.2631578947367,0.0,2105.2631578947367,0.001480,0.000000,0.001479,99.984889,74.539171,99.980102,192.000000,0,192.000000,0.000032,0.000000,0.000032,99.999834,0.000000,99.999833,2304.000000,0,2304.000000,0.001396,0.001405,0.001396,tower_0/v/gradients/AddN_12,5000,1.968775646797036,4.923563869992443,354,2143,1789,2497,2000.0,2000.0,2000.0,2000;3000;2000;2000;2000;3000;2000;2000;2000;2000,141187880,141188880,141208880,141212880,631937880;631938880;631959880;631962880;972512880;972512880;972533880;972536880;1318450880;1318452880;1318874880;1318881880;1711722880;1711723880;1711752880;1711756880;2061464880;2061464880;2061588880;2061592880;2407039880;2407040880;2407066880;2407069880;2746281880;2746282880;2746302880;2746305880;3089188880;3089189880;3089209880;3089212880;3428248880;3428248880;3428269880;3428272880;3772806880;3772807880;3773092880;3773095880;4119184880;4119185880;4119471880;4119474880;4479615880;4479616880;4479638880;4479641880;4819929880;4819930880;4819951880;4819954880;5158588880;5158589880;5158616880;5158619880;5502719880;5502720880;5502740880;5502743880;5842791880;5842792880;5842812880;5842815880;6203904880;6203905880;6203930880;6203933880;6580507880;6580508880;6580648880;6580651880;6944432880;6944433880;6944454880;6944457880
142,Mul,0.011,2.141,2078.947,44.511,1001,0.481,8012,3.854, 0:(1001) 1:(1)->(1001) -t f32,GPU-0,2078.947,0.000,2078.947,1.00,2078.9473684210525,0.0,2078.9473684210525,0.001461,0.000000,0.001461,99.986350,83.640553,99.983024,1001.000000,0,1001.000000,0.000111,0.000000,0.000111,99.999286,0.000000,99.999286,8012.000000,0,8012.000000,0.001357,0.001388,0.001357,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_15_grad/mul,4000,1.1066930323048028,6.074939858161017,370,2095,1725,2465,2000.0,2000.0,2000.0,2000;3000;3000;2000;2000;2000;2000;2000;2000;2000,1251880,1252880,1276880,1279880,491309880;491309880;491334880;491336880;831531880;831532880;831558880;831560880;1174752880;1174753880;1174778880;1174780880;1570782880;1570783880;1570807880;1570810880;1919370880;1919371880;1919396880;1919399880;2264242880;2264242880;2264267880;2264269880;2608120880;2608121880;2608145880;2608147880;2949650880;2949650880;2949675880;2949677880;3287102880;3287103880;3287127880;3287130880;3629328880;3629328880;3629353880;3629356880;3975973880;3975973880;3975999880;3976001880;4331973880;4331973880;4332000880;4332002880;4680368880;4680368880;4680393880;4680396880;5019208880;5019208880;5019233880;5019236880;5365724880;5365725880;5365749880;5365751880;5703787880;5703788880;5703813880;5703815880;6054487880;6054488880;6054513880;6054516880;6436479880;6436479880;6436505880;6436507880;6795650880;6795651880;6795675880;6795678880
141,_Retval,0.000,0.002,2078.947,0.044,1,0.000,8,0.004, 0:(1)->(none),CPU-0,0.000,2078.947,2078.947,1.00,0.0,2078.9473684210525,2078.9473684210525,0.000000,9.101382,0.001461,99.984889,83.640553,99.981563,0,1.000000,1.000000,0.000000,28.571429,0.000000,100.000000,71.428571,100.000000,0,8.000000,8.000000,0.001388,0.000000,0.001388,_retval_average_loss/Mean_0_0,3000,0.5412505162912001,5.522873914108577,407,2071,1665,2478,2000.0,2000.0,2000.0,2000;2000;2000;3000;2000;2000;2000;1000;2000;2000,74336880,74337880,74339880,74341880,564549880;564550880;564552880;564553880;904654880;904655880;904657880;904659880;1247854880;1247855880;1247858880;1247860880;1643421880;1643422880;1643424880;1643426880;1990876880;1990877880;1990879880;1990881880;2336974880;2336975880;2336977880;2336979880;2677928880;2677930880;2677931880;2677933880;3020257880;3020258880;3020260880;3020262880;3358561880;3358562880;3358564880;3358566880;3700618880;3700619880;3700621880;3700623880;4047727880;4047728880;4047731880;4047733880;4406242880;4406243880;4406245880;4406248880;4752981880;4752983880;4752985880;4752986880;5091361880;5091362880;5091364880;5091365880;5436637880;5436638880;5436641880;5436642880;5776232880;5776233880;5776236880;5776237880;6131695880;6131696880;6131698880;6131700880;6509661880;6509662880;6509664880;6509666880;6871500880;6871501880;6871503880;6871504880
143,Mul,0.000,0.003,2052.632,0.067,1,0.000,12,0.006, 0:(1) 1:(1)->(1) -t f32,GPU-0,2052.632,0.000,2052.632,1.00,2052.6315789473683,0.0,2052.6315789473683,0.001443,0.000000,0.001442,99.987793,83.640553,99.984467,1.000000,0,1.000000,0.000000,0.000000,0.000000,100.000000,42.857143,100.000000,12.000000,0,12.000000,0.001370,0.000000,0.001370,tower_0/v/mul,4000,2.6598611889440185,8.20036698890082,297,2095,1798,2392,2000.0,2000.0,2000.0,2000;3000;2000;3000;2000;2000;2000;2000;2000;2000,17831880,17832880,17850880,17853880,509107880;509107880;509255880;509259880;847882880;847882880;847904880;847906880;1191383880;1191384880;1191406880;1191409880;1587108880;1587109880;1587131880;1587134880;1935362880;1935363880;1935384880;1935387880;2280136880;2280136880;2280157880;2280159880;2623727880;2623728880;2623749880;2623751880;2965598880;2965599880;2965618880;2965621880;3303071880;3303072880;3303094880;3303096880;3645206880;3645207880;3645227880;3645229880;3991540880;3991541880;3991562880;3991564880;4349230880;4349230880;4349251880;4349254880;4696143880;4696144880;4696163880;4696165880;5035420880;5035421880;5035443880;5035446880;5381802880;5381803880;5381824880;5381827880;5720157880;5720157880;5720179880;5720181880;6071113880;6071114880;6071136880;6071139880;6452699880;6452699880;6452803880;6452806880;6811311880;6811311880;6811334880;6811336880
