rank by total time,time for 1 occ (ns),gpu time for 1 occ (ns),cpu time for 1 occ (ns),occurence (in a batch; for RNNs - in all batches),total time,total gpu time,total cpu time,rel time % (in a batch; for RNNs - in all batches),gpu rel time % (in a batch; for RNNs - in all batches),cpu rel time % (in a batch; for RNNs - in all batches),cumulative time (ns),cumulative time (%),cumulative gpu time (ns),cumulative gpu time (%),cumulative cpu time (ns),cumulative cpu time (%),Num GOps in 1 occ,Total GOps in all occ,Achieved CPU GOps/sec,Achieved GPU GOps/sec,Achieved total GOps/sec,Num bytes (if 32b data),Num bytes for all occ (if 32b data),Achieved bandwidth GB/sec,Device bandwidth GB/s,Memory time for all occ,(total time) - (memory time for all occ),GPU bandwidth utilization % (=100%*(num_bytes/time)/(peak GB/sec)),GPU compute utilization % (=100%*(num_ops/time)/(peak GOps/sec)),Potential optimization score from bandwidth underutilization,Potential optimization score from compute underutilization,Overall potential optimization score (=duration*min(compute bandwidth underutilization)),Op name,Device,Op config,Ops aggregated,intra op gap ((all end-all start)-(op end-op start) ns),skewness,kurtosis,unbiased std,mean,mean-std,mean+std,25th percentile,50th percentile,75th percentile,measured op time (ns),1st batch all start,1st batch op start,1st batch op end,1st batch all end,batch2 all start; batch2 op start; batch2 op end; batch2 all end; batch 3 all start etc.
123,10184.211,10184.211,0.000,1.000,10184.211,10184.211,0.000,0.007,0.007,0.000,144549026.316,99.927,144549026.316,99.942,0.000,0.000,0.0000001920000,0.0000001920000,0.000,0.019,0.019,1540.000,1540.000,0.1512144702842,180.000,0.009,10184.202,0.084,0.000,0.007,0.007,0.007,Mul,GPU-0, 0:(192) 1:(1)->(192) -t f32,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_3_grad/mul,3000,3.5766090916812776,18.218509857646747,708,10286,9577,10994,10000.0,10000.0,10000.0,10000;10000;11000;10000;10000;11000;10000;10000;10000;10000,7811192,7812192,7822192,7824192,463028192;463028192;463038192;463040192;785948192;785948192;785959192;785961192;1114616192;1114616192;1114626192;1114629192;1442197192;1442197192;1442207192;1442209192;1768630192;1768630192;1768641192;1768643192;2095370192;2095370192;2095380192;2095382192;2422334192;2422334192;2422344192;2422346192;2801780192;2801780192;2801790192;2801792192;3130425192;3130425192;3130435192;3130437192;3458332192;3458332192;3458342192;3458344192;3786288192;3786289192;3786299192;3786300192;4113551192;4113551192;4113562192;4113564192;4441985192;4441986192;4441996192;4441998192;4771281192;4771282192;4771292192;4771294192;5097813192;5097813192;5097824192;5097826192;5426198192;5426199192;5426209192;5426211192;5752716192;5752717192;5752727192;5752729192;6077736192;6077736192;6077746192;6077748192;6403743192;6403744192;6403754192;6403756192
124,10052.632,10052.632,0.000,1.000,10052.632,10052.632,0.000,0.007,0.007,0.000,144559078.947,99.934,144559078.947,99.949,0.000,0.000,0.0000001910000,0.0000001910000,0.000,0.019,0.019,260.000,260.000,0.0258638743455,180.000,0.001,10052.630,0.014,0.000,0.007,0.007,0.007,L2Loss,GPU-0, 0:(64)->(1) -t f32,tower_0/v/l2_loss/L2Loss_1,2000,3.1210602650973587,14.832954386460452,994,10190,9197,11184,10000.0,10000.0,10000.0,10000;10000;10000;10000;10000;10000;10000;10000;10000;10000,7709192,7710192,7720192,7721192,462925192;462925192;462935192;462937192;785844192;785844192;785854192;785856192;1114513192;1114513192;1114523192;1114524192;1442094192;1442094192;1442104192;1442106192;1768521192;1768521192;1768531192;1768533192;2095267192;2095267192;2095277192;2095278192;2422231192;2422231192;2422241192;2422243192;2801676192;2801676192;2801686192;2801688192;3130322192;3130322192;3130332192;3130334192;3458230192;3458230192;3458241192;3458242192;3786185192;3786185192;3786195192;3786197192;4113448192;4113448192;4113458192;4113460192;4441881192;4441881192;4441891192;4441893192;4771178192;4771178192;4771188192;4771190192;5097710192;5097710192;5097720192;5097721192;5426096192;5426097192;5426106192;5426108192;5752617192;5752617192;5752627192;5752628192;6077628192;6077628192;6077641192;6077643192;6403641192;6403642192;6403651192;6403653192
125,9973.684,0.000,9973.684,1.000,9973.684,0.000,9973.684,0.007,0.000,46.532,144569052.632,99.941,144559078.947,99.949,9973.684,46.532,0.0000000010000,0.0000000010000,0.000,0.000,0.000,0.000,0.000,0.0000000000000,180.000,0.000,9973.684,0.000,0.000,0.000,0.007,0.007,VariableV2,CPU-0, 0:(none)->(1) -t i64,global_step,2000,-0.41087184534179544,5.149287091319991,1125,9952,8827,11078,9000.0,10000.0,10000.0,6000;11000;11000;9000;10000;10000;11000;9000;12000;10000,647192,647192,653192,655192,455681192;455682192;455693192;455696192;778624192;778624192;778635192;778638192;1107348192;1107348192;1107357192;1107359192;1434936192;1434937192;1434947192;1434950192;1761399192;1761399192;1761409192;1761411192;2088103192;2088103192;2088114192;2088117192;2415035192;2415035192;2415044192;2415046192;2794491192;2794491192;2794503192;2794505192;3123140192;3123140192;3123150192;3123151192;3451085192;3451085192;3451094192;3451096192;3779022192;3779022192;3779032192;3779034192;4106234192;4106235192;4106245192;4106248192;4434672192;4434672192;4434682192;4434683192;4763699192;4763700192;4763712192;4763715192;5090459192;5090460192;5090472192;5090475192;5418956192;5418956192;5418966192;5418968192;5745588192;5745589192;5745599192;5745600192;6070612192;6070612192;6070621192;6070623192;6396635192;6396635192;6396644192;6396646192
126,1539.474,1539.474,0.000,5.000,7697.368,7697.368,0.000,0.005,0.005,0.000,144576750.000,99.946,144566776.316,99.954,9973.684,46.532,0.0000000010000,0.0000000050000,0.000,0.001,0.001,0.000,0.000,0.0000000000000,180.000,0.000,7697.368,0.000,0.000,0.000,0.005,0.005,Const,GPU-0, 0:(none)->(1) -t f32,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/Greater;tower_0/v/mul/x;tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/zeros_like;learning_rate_tensor/input;tower_0/v/cg/dropout0_1/dropout/dropout/keep_prob,2000,1.490677046962218,3.485584559116583,1181,1538,357,2719,1000.0,1000.0,1000.0,3000;3000;4000;3000;4000;4000;3000;5000;4000;4000,721192,721192,724192,726192,455771192;455772192;455775192;455777192;778714192;778714192;778718192;778720192;1107432192;1107433192;1107436192;1107438192;1435049192;1435049192;1435053192;1435055192;1761492192;1761492192;1761496192;1761498192;2088193192;2088194192;2088197192;2088199192;2415155192;2415155192;2415160192;2415162192;2794607192;2794608192;2794612192;2794614192;3123250192;3123250192;3123254192;3123256192;3451206192;3451206192;3451210192;3451212192;3779134192;3779134192;3779138192;3779140192;4106387192;4106388192;4106392192;4106393192;4434813192;4434814192;4434818192;4434820192;4763816192;4763816192;4763820192;4763822192;5090610192;5090611192;5090614192;5090616192;5419109192;5419110192;5419113192;5419115192;5745742192;5745742192;5745746192;5745748192;6070726192;6070726192;6070730192;6070731192;6396747192;6396747192;6396751192;6396753192
127,1347.368,1347.368,0.000,5.000,6736.842,6736.842,0.000,0.005,0.005,0.000,144583486.842,99.951,144573513.158,99.959,9973.684,46.532,0.0000000010000,0.0000000050000,0.000,0.001,0.001,0.000,0.000,0.0000000000000,180.000,0.000,6736.842,0.000,0.000,0.000,0.004,0.004,NoOp,GPU-0, 0:(none)->(none),train_ops_group;append_apply_gradient_ops/GradientDescent;_SOURCE;main_fetch_group;gpu_compute_stage_ops_group,500,1.54529981887838,3.8953181611451875,1192,1348,155,2540,500.0,1000.0,1000.0,500;500;500;1000;1000;1000;500;1000;500;1000,146776192,146776392,146776892,146777192,600463192;600463392;600463892;600465192;927525192;927525392;927525892;927527192;1255219192;1255219192;1255220192;1255220192;1582030192;1582030192;1582031192;1582031192;1908762192;1908762192;1908763192;1908763192;2236093192;2236093392;2236093892;2236094192;2563186192;2563186192;2563187192;2563187192;2942877192;2942877392;2942877892;2942879192;3270778192;3270778192;3270779192;3270780192;3598583192;3598583192;3598584192;3598584192;3926374192;3926374392;3926374892;3926375192;4254889192;4254889192;4254890192;4254890192;4582607192;4582607192;4582608192;4582608192;4911226192;4911226192;4911227192;4911227192;5239910192;5239910192;5239911192;5239912192;5564733192;5564733192;5564734192;5564734192;5890372192;5890372392;5890372892;5890373192;6215221192;6215221392;6215221892;6215223192;6543115192;6543115192;6543116192;6543116192
128,925.439,925.439,0.000,6.000,5552.632,5552.632,0.000,0.004,0.004,0.000,144589039.474,99.954,144579065.789,99.962,9973.684,46.532,0.0000000010000,0.0000000060000,0.000,0.001,0.001,0.000,0.000,0.0000000000000,180.000,0.000,5552.632,0.000,0.000,0.000,0.004,0.004,Const,GPU-0, 0:(none)->(4),tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer;tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer;PermConstNCHWToNHWC-LayoutOptimizer;tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer;PermConstNHWCToNCHW-LayoutOptimizer;tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer,2000,1.2757199461461326,5.903223875394361,352,935,582,1287,500.0,1000.0,1000.0,1000;1000;1000;1000;1000;1000;1000;500;1000;1000,29296192,29296192,29297192,29299192,481085192;481086192;481087192;481089192;807851192;807852192;807853192;807855192;1135995192;1135996192;1135997192;1135998192;1463335192;1463336192;1463337192;1463338192;1789364192;1789364192;1789365192;1789367192;2116419192;2116419192;2116420192;2116422192;2443436192;2443436392;2443436892;2443439192;2822662192;2822662192;2822663192;2822665192;3151731192;3151731192;3151732192;3151734192;3479243192;3479243192;3479244192;3479246192;3807156192;3807157192;3807158192;3807159192;4134704192;4134704392;4134704892;4134707192;4463143192;4463144192;4463145192;4463146192;4792353192;4792353192;4792354192;4792355192;5119291192;5119292192;5119294192;5119296192;5446650192;5446651192;5446652192;5446654192;5772772192;5772773192;5772774192;5772776192;6097941192;6097942192;6097943192;6097944192;6423923192;6423924192;6423925192;6423927192
129,1299.342,1299.342,0.000,4.000,5197.368,5197.368,0.000,0.004,0.004,0.000,144594236.842,99.958,144584263.158,99.966,9973.684,46.532,0.0000000010000,0.0000000040000,0.000,0.001,0.001,0.000,0.000,0.0000000000000,180.000,0.000,5197.368,0.000,0.000,0.000,0.003,0.003,Const,GPU-0, 0:(none)->(1),ConstantFolding/average_loss/Mean/input_const_axis;ConstantFolding/tower_0/v/cg/dropout0_1/dropout/dropout/div_recip;ConstantFolding/tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/div_recip;main_fetch_group/_38,2500,1.2217090800275314,3.6277745856463954,653,1321,669,1974,1000.0,1000.0,2000.0,500;1000;1000;1000;1000;500;1000;1000;1000;1000,62721192,62721392,62721892,62724192,516174192;516175192;516176192;516177192;843341192;843341192;843342192;843343192;1170892192;1170892192;1170893192;1170894192;1497913192;1497914192;1497915192;1497916192;1824068192;1824068392;1824068892;1824071192;2151368192;2151368192;2151369192;2151370192;2478467192;2478467192;2478468192;2478469192;2859061192;2859061192;2859062192;2859064192;3186630192;3186630192;3186631192;3186632192;3513699192;3513699192;3513700192;3513701192;3841953192;3841953392;3841953892;3841956192;4169919192;4169919392;4169919892;4169922192;4497954192;4497954392;4497954892;4497957192;4826892192;4826892192;4826893192;4826894192;5154389192;5154390192;5154391192;5154392192;5481158192;5481159192;5481160192;5481161192;5805672192;5805673192;5805674192;5805675192;6131062192;6131063192;6131064192;6131065192;6456825192;6456826192;6456829192;6456834192
130,3578.947,3578.947,0.000,1.000,3578.947,3578.947,0.000,0.002,0.002,0.000,144597815.789,99.961,144587842.105,99.968,9973.684,46.532,0.0000000010000,0.0000000010000,0.000,0.000,0.000,0.000,0.000,0.0000000000000,180.000,0.000,3578.947,0.000,0.000,0.000,0.002,0.002,VariableV2,GPU-0, 0:(none)->(1001) -t f32,v/cg/affine2/biases,1000,-0.2784269220970238,1.0323601662887378,501,3571,3071,4072,3000.0,4000.0,4000.0,4000;4000;3000;3000;3000;3000;4000;4000;4000;3000,748192,748192,752192,753192,455799192;455799192;455803192;455804192;778742192;778742192;778745192;778747192;1107460192;1107460192;1107463192;1107464192;1435078192;1435079192;1435082192;1435084192;1761521192;1761521192;1761524192;1761525192;2088221192;2088221192;2088225192;2088226192;2415185192;2415185192;2415189192;2415190192;2794637192;2794637192;2794641192;2794642192;3123279192;3123279192;3123282192;3123284192;3451235192;3451235192;3451238192;3451239192;3779163192;3779163192;3779167192;3779168192;4106417192;4106417192;4106421192;4106422192;4434843192;4434843192;4434847192;4434848192;4763846192;4763846192;4763849192;4763851192;5090638192;5090638192;5090642192;5090643192;5419139192;5419139192;5419143192;5419144192;5745771192;5745772192;5745775192;5745776192;6070754192;6070754192;6070758192;6070759192;6396775192;6396776192;6396779192;6396780192
131,3315.789,0.000,3315.789,1.000,3315.789,0.000,3315.789,0.002,0.000,15.470,144601131.579,99.963,144587842.105,99.968,13289.474,62.001,0.0000000010000,0.0000000010000,0.000,0.000,0.000,12.000,12.000,0.0036190476190,180.000,0.000,3315.789,0.002,0.000,0.002,0.002,0.002,AssignAdd,CPU-0, 0:(1) 1:(1)->(1) -t i64 -use_locking 0,inc_global_step/AssignAdd,1000,0.6820038897913477,1.429421768707481,477,3333,2856,3810,3000.0,3000.0,4000.0,4000;3000;4000;4000;3000;3000;3000;3000;3000;4000,146860192,146860192,146864192,146865192,600577192;600578192;600581192;600583192;927627192;927627192;927631192;927632192;1255300192;1255300192;1255304192;1255305192;1582138192;1582139192;1582142192;1582144192;1908842192;1908843192;1908846192;1908847192;2236207192;2236207192;2236210192;2236212192;2563267192;2563267192;2563270192;2563272192;2942987192;2942988192;2942991192;2942993192;3270861192;3270861192;3270865192;3270866192;3598674192;3598675192;3598678192;3598680192;3926458192;3926458192;3926462192;3926463192;4254998192;4254999192;4255002192;4255004192;4582689192;4582690192;4582693192;4582695192;4911309192;4911310192;4911313192;4911314192;5239992192;5239992192;5239995192;5239997192;5564815192;5564815192;5564818192;5564820192;5890453192;5890454192;5890457192;5890458192;6215323192;6215323192;6215326192;6215328192;6543220192;6543220192;6543224192;6543225192
132,805.921,805.921,0.000,4.000,3223.684,3223.684,0.000,0.002,0.002,0.000,144604355.263,99.965,144591065.789,99.971,13289.474,62.001,0.0000000010000,0.0000000040000,0.000,0.001,0.001,0.000,0.000,0.0000000000000,180.000,0.000,3223.684,0.000,0.000,0.000,0.002,0.002,Const,GPU-0, 0:(none)->(1) -t i32,tower_0/v/alexnet_synthetic_labels/shape;tower_0/v/alexnet_synthetic_labels/max;tower_0/v/alexnet_synthetic_labels/min;tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/Const_1,1000,-0.4096298655478672,1.1569320659030564,246,801,555,1046,500.0,1000.0,1000.0,1000;1000;500;500;500;500;1000;1000;1000;1000,754192,754192,755192,756192,455805192;455805192;455806192;455807192;778748192;778748392;778748892;778749192;1107465192;1107465392;1107465892;1107467192;1435084192;1435084392;1435084892;1435086192;1761526192;1761526392;1761526892;1761528192;2088227192;2088227192;2088228192;2088229192;2415191192;2415191192;2415192192;2415193192;2794643192;2794643192;2794644192;2794645192;3123285192;3123285192;3123286192;3123287192;3451241192;3451241192;3451242192;3451243192;3779169192;3779169192;3779170192;3779171192;4106423192;4106423392;4106423892;4106425192;4434849192;4434849192;4434850192;4434851192;4763852192;4763852192;4763853192;4763854192;5090644192;5090644192;5090645192;5090646192;5419145192;5419145392;5419145892;5419147192;5745778192;5745778392;5745778892;5745779192;6070760192;6070760192;6070761192;6070762192;6396781192;6396781192;6396782192;6396783192
133,1526.316,1526.316,0.000,2.000,3052.632,3052.632,0.000,0.002,0.002,0.000,144607407.895,99.967,144594118.421,99.973,13289.474,62.001,0.0000000010000,0.0000000020000,0.000,0.001,0.001,0.000,0.000,0.0000000000000,180.000,0.000,3052.632,0.000,0.000,0.000,0.002,0.002,VariableV2,GPU-0, 0:(none)->(4096) -t f32,v/cg/affine0/biases;v/cg/affine1/biases,1000,-0.09364872455428788,0.9852079468150898,502,1524,1021,2026,1000.0,2000.0,2000.0,2000;2000;1000;1000;2000;2000;2000;2000;1000;2000,787192,787192,789192,790192,455837192;455837192;455839192;455839192;778780192;778781192;778782192;778783192;1107497192;1107498192;1107499192;1107500192;1435118192;1435118192;1435120192;1435121192;1761558192;1761558192;1761560192;1761561192;2088259192;2088259192;2088261192;2088262192;2415225192;2415225192;2415227192;2415228192;2794676192;2794676192;2794677192;2794679192;3123318192;3123318192;3123320192;3123321192;3451274192;3451274192;3451275192;3451276192;3779203192;3779203192;3779204192;3779205192;4106456192;4106456192;4106457192;4106458192;4434883192;4434883192;4434884192;4434885192;4763885192;4763885192;4763887192;4763888192;5090676192;5090676192;5090677192;5090678192;5419179192;5419179192;5419181192;5419182192;5745811192;5745811192;5745813192;5745814192;6070794192;6070794192;6070795192;6070796192;6396813192;6396813192;6396815192;6396816192
134,2973.684,0.000,2973.684,1.000,2973.684,0.000,2973.684,0.002,0.000,13.874,144610381.579,99.969,144594118.421,99.973,16263.158,75.875,0.0000000010000,0.0000000010000,0.000,0.000,0.000,0.000,0.000,0.0000000000000,180.000,0.000,2973.684,0.000,0.000,0.000,0.002,0.002,Const,CPU-0, 0:(none)->(1) -t i64,inc_global_step/AssignAdd/value,1000,-1.1646229032853117,9.641156462585032,309,2952,2644,3261,3000.0,3000.0,3000.0,3000;3000;3000;3000;3000;3000;3000;3000;3000;3000,146854192,146854192,146857192,146858192,600572192;600572192;600575192;600576192;927622192;927622192;927625192;927625192;1255294192;1255294192;1255297192;1255298192;1582133192;1582133192;1582136192;1582137192;1908836192;1908836192;1908839192;1908840192;2236201192;2236201192;2236204192;2236205192;2563261192;2563261192;2563264192;2563265192;2942982192;2942982192;2942985192;2942986192;3270855192;3270855192;3270858192;3270859192;3598668192;3598668192;3598672192;3598672192;3926452192;3926452192;3926455192;3926456192;4254993192;4254993192;4254996192;4254997192;4582683192;4582684192;4582686192;4582687192;4911303192;4911303192;4911306192;4911307192;5239986192;5239986192;5239989192;5239990192;5564809192;5564809192;5564812192;5564813192;5890447192;5890447192;5890450192;5890451192;6215317192;6215317192;6215320192;6215321192;6543215192;6543215192;6543217192;6543218192
135,1421.053,0.000,1421.053,2.000,2842.105,0.000,2842.105,0.002,0.000,13.260,144613223.684,99.971,144594118.421,99.973,19105.263,89.134,0.0000000010000,0.0000000020000,0.001,0.000,0.001,8.000,16.000,0.0056296296296,180.000,0.000,2842.105,0.003,0.000,0.002,0.002,0.002,_Retval,CPU-0, 0:(1)->(none),_retval_inc_global_step/AssignAdd_0_1;_retval_average_loss/Mean_0_0,1000,0.1809705902304143,1.7740656363770086,571,1429,857,2000,1000.0,1000.0,2000.0,1000;1000;1000;1000;1000;1000;1000;1000;500;1000,146867192,146867192,146868192,146869192,600584192;600584192;600585192;600594192;927634192;927634192;927635192;927637192;1255307192;1255307192;1255308192;1255309192;1582146192;1582146192;1582147192;1582148192;1908849192;1908849192;1908850192;1908851192;2236214192;2236214192;2236215192;2236216192;2563274192;2563274192;2563275192;2563276192;2942994192;2942994392;2942994892;2942997192;3270868192;3270868192;3270869192;3270871192;3598682192;3598682192;3598683192;3598685192;3926465192;3926465192;3926466192;3926468192;4255006192;4255006192;4255007192;4255008192;4582696192;4582696392;4582696892;4582699192;4911317192;4911317192;4911318192;4911320192;5239999192;5239999192;5240000192;5240002192;5564822192;5564822192;5564823192;5564824192;5890460192;5890460392;5890460892;5890463192;6215330192;6215330392;6215330892;6215333192;6543227192;6543227192;6543228192;6543230192
136,1105.263,1105.263,0.000,2.000,2210.526,2210.526,0.000,0.002,0.002,0.000,144615434.211,99.973,144596328.947,99.974,19105.263,89.134,0.0000000010000,0.0000000020000,0.000,0.001,0.001,0.000,0.000,0.0000000000000,180.000,0.000,2210.526,0.000,0.000,0.000,0.001,0.001,VariableV2,GPU-0, 0:(none)->(384) -t f32,v/cg/conv2/biases;v/cg/conv3/biases,1000,2.00489941265862,5.04438303099017,352,1143,791,1495,1000.0,1000.0,1000.0,2000;1000;1000;2000;1000;1000;1000;1000;1000;1000,821192,821192,823192,824192,455870192;455870192;455871192;455872192;778813192;778813192;778814192;778815192;1107541192;1107541192;1107543192;1107543192;1435152192;1435153192;1435154192;1435155192;1761591192;1761591192;1761592192;1761593192;2088292192;2088293192;2088294192;2088295192;2415259192;2415259192;2415260192;2415261192;2794709192;2794710192;2794711192;2794712192;3123352192;3123352192;3123353192;3123355192;3451308192;3451308192;3451309192;3451310192;3779237192;3779237192;3779238192;3779239192;4106490192;4106490192;4106491192;4106492192;4434916192;4434916192;4434917192;4434918192;4763920192;4763920192;4763921192;4763922192;5090709192;5090709192;5090711192;5090712192;5419213192;5419213192;5419214192;5419215192;5745845192;5745845192;5745846192;5745847192;6070828192;6070828192;6070829192;6070830192;6396846192;6396846192;6396847192;6396848192
137,2000.000,2000.000,0.000,1.000,2000.000,2000.000,0.000,0.001,0.001,0.000,144617434.211,99.974,144598328.947,99.976,19105.263,89.134,0.0000000010000,0.0000000010000,0.000,0.001,0.001,12.000,12.000,0.0060000000000,180.000,0.000,2000.000,0.003,0.000,0.001,0.001,0.001,Mean,GPU-0, 0:(1) 1:(1)->(1) -t f32 -Tidx i32 -keep_dims b: 0,average_loss/Mean,2000,-0.9579135048931661,13.171172462585034,269,1976,1707,2246,2000.0,2000.0,2000.0,2000;2000;2000;2000;2000;2000;2000;2000;1000;2000,65455192,65455192,65457192,65459192,518912192;518913192;518915192;518916192;846084192;846084192;846086192;846087192;1173627192;1173628192;1173630192;1173631192;1500653192;1500653192;1500655192;1500656192;1826807192;1826808192;1826810192;1826811192;2154104192;2154105192;2154107192;2154108192;2481205192;2481205192;2481207192;2481208192;2861798192;2861799192;2861800192;2861802192;3189370192;3189370192;3189372192;3189374192;3516433192;3516433192;3516435192;3516437192;3844687192;3844688192;3844690192;3844691192;4172966192;4172966192;4172968192;4172969192;4500691192;4500692192;4500694192;4500695192;4829632192;4829633192;4829635192;4829636192;5157132192;5157132192;5157134192;5157135192;5483886192;5483886192;5483888192;5483889192;5808409192;5808409192;5808411192;5808412192;6133798192;6133799192;6133801192;6133802192;6459571192;6459571192;6459573192;6459574192
138,1842.105,1842.105,0.000,1.000,1842.105,1842.105,0.000,0.001,0.001,0.000,144619276.316,99.975,144600171.053,99.977,19105.263,89.134,0.0000000010000,0.0000000010000,0.000,0.001,0.001,0.000,0.000,0.0000000000000,180.000,0.000,1842.105,0.000,0.000,0.000,0.001,0.001,VariableV2,GPU-0, 0:(none)->(128x227x227x3) -t f32,tower_0/v/gpu_cached_inputs,1000,-1.5205151280917504,3.3213035214085647,397,1810,1412,2207,2000.0,2000.0,2000.0,2000;2000;2000;2000;2000;1000;2000;2000;2000;2000,797192,797192,799192,800192,455846192;455846192;455848192;455849192;778790192;778790192;778792192;778793192;1107507192;1107507192;1107509192;1107510192;1435128192;1435128192;1435130192;1435131192;1761568192;1761568192;1761569192;1761571192;2088269192;2088269192;2088271192;2088272192;2415235192;2415235192;2415237192;2415238192;2794686192;2794686192;2794688192;2794689192;3123328192;3123328192;3123330192;3123331192;3451283192;3451284192;3451285192;3451286192;3779212192;3779212192;3779214192;3779215192;4106465192;4106465192;4106467192;4106468192;4434892192;4434892192;4434894192;4434895192;4763895192;4763895192;4763897192;4763898192;5090685192;5090685192;5090687192;5090688192;5419189192;5419189192;5419191192;5419192192;5745821192;5745821192;5745823192;5745824192;6070803192;6070804192;6070805192;6070806192;6396823192;6396823192;6396824192;6396825192
139,1789.474,1789.474,0.000,1.000,1789.474,1789.474,0.000,0.001,0.001,0.000,144621065.789,99.977,144601960.526,99.978,19105.263,89.134,0.0000000010000,0.0000000010000,0.000,0.001,0.001,0.000,0.000,0.0000000000000,180.000,0.000,1789.474,0.000,0.000,0.000,0.001,0.001,VariableV2,GPU-0, 0:(none)->(4096x1001) -t f32,v/cg/affine2/weights,1000,-1.1861771156593162,2.3942814625850337,431,1762,1331,2193,2000.0,2000.0,2000.0,2000;2000;1000;2000;2000;2000;1000;2000;2000;2000,762192,762192,764192,765192,455812192;455812192;455814192;455815192;778756192;778756192;778757192;778758192;1107473192;1107473192;1107475192;1107476192;1435092192;1435092192;1435094192;1435095192;1761534192;1761534192;1761536192;1761537192;2088234192;2088235192;2088236192;2088237192;2415199192;2415199192;2415201192;2415202192;2794651192;2794651192;2794653192;2794654192;3123293192;3123293192;3123295192;3123296192;3451248192;3451249192;3451250192;3451252192;3779177192;3779177192;3779179192;3779180192;4106431192;4106431192;4106432192;4106433192;4434857192;4434857192;4434859192;4434860192;4763860192;4763860192;4763862192;4763863192;5090651192;5090652192;5090653192;5090655192;5419153192;5419153192;5419155192;5419156192;5745785192;5745786192;5745787192;5745788192;6070768192;6070768192;6070770192;6070771192;6396789192;6396789192;6396791192;6396792192
140,855.263,855.263,0.000,2.000,1710.526,1710.526,0.000,0.001,0.001,0.000,144622776.316,99.978,144603671.053,99.979,19105.263,89.134,0.0000000010000,0.0000000020000,0.000,0.001,0.001,0.000,0.000,0.0000000000000,180.000,0.000,1710.526,0.000,0.000,0.000,0.001,0.001,Identity,GPU-0, 0:(4096)->(4096) -t f32,v/cg/affine0/biases/read;v/cg/affine1/biases/read,1000,-0.8093707718683674,1.639305788628448,233,845,613,1078,500.0,1000.0,1000.0,1000;1000;500;1000;1000;500;1000;500;500;1000,973192,973192,974192,975192,456075192;456075192;456076192;456077192;779020192;779020392;779020892;779022192;1107741192;1107741192;1107742192;1107743192;1435356192;1435356192;1435357192;1435358192;1761793192;1761793392;1761793892;1761795192;2088497192;2088497192;2088498192;2088499192;2415461192;2415461392;2415461892;2415463192;2794914192;2794914392;2794914892;2794916192;3123557192;3123557192;3123558192;3123559192;3451511192;3451511192;3451512192;3451513192;3779441192;3779441192;3779442192;3779443192;4106694192;4106694192;4106695192;4106696192;4435120192;4435120192;4435121192;4435122192;4764130192;4764130192;4764131192;4764132192;5090913192;5090913192;5090914192;5090915192;5419413192;5419413192;5419414192;5419415192;5746041192;5746041192;5746042192;5746043192;6071024192;6071024192;6071025192;6071026192;6397042192;6397042192;6397043192;6397044192
141,1710.526,1710.526,0.000,1.000,1710.526,1710.526,0.000,0.001,0.001,0.000,144624486.842,99.979,144605381.579,99.981,19105.263,89.134,0.0000000010000,0.0000000010000,0.000,0.001,0.001,0.000,0.000,0.0000000000000,180.000,0.000,1710.526,0.000,0.000,0.000,0.001,0.001,VariableV2,GPU-0, 0:(none)->(3x3x384x256) -t f32,v/cg/conv4/conv2d/kernel,2000,-0.7947877358948001,1.6000424042295958,468,1690,1223,2158,1000.0,2000.0,2000.0,2000;2000;2000;1000;2000;1000;1000;2000;2000;2000,832192,833192,835192,836192,455880192;455880192;455882192;455883192;778823192;778823192;778825192;778826192;1107552192;1107552192;1107553192;1107554192;1435163192;1435163192;1435165192;1435166192;1761601192;1761602192;1761603192;1761604192;2088303192;2088303192;2088304192;2088305192;2415270192;2415270192;2415272192;2415273192;2794720192;2794720192;2794722192;2794723192;3123363192;3123363192;3123365192;3123366192;3451319192;3451319192;3451321192;3451322192;3779247192;3779247192;3779249192;3779250192;4106500192;4106500192;4106502192;4106503192;4434926192;4434927192;4434928192;4434929192;4763930192;4763930192;4763932192;4763933192;5090720192;5090720192;5090721192;5090722192;5419224192;5419224192;5419226192;5419227192;5745856192;5745856192;5745858192;5745859192;6070838192;6070838192;6070840192;6070841192;6396857192;6396857192;6396858192;6396859192
