Node	Time
52210.52631578947	GPU-0	RandomUniform	128x4096 i32 -t  f16 -seed i: 123 -seed2 i: 161	2	-	0.1ms 0TOps 40GBs
1078.9473684210527	GPU-0	Const	1 	none	-	0.0ms 0TOps 0GBs
1627289.4736842106	GPU-0	BiasAdd	128x64x55x55 f16	128x64x55x55	64	1.6ms 0TOps 120GBs
308421.05263157893	GPU-0	BiasAddGrad	384 f16	128x384x13x13	-	0.3ms 0TOps 110GBs
1657.894736842105	GPU-0	VariableV2	3x3x384x256 	none	-	0.0ms 0TOps 0GBs
1300263.1578947369	GPU-0	MatMul	4096x4096 f16 A'	128x4096	128x4096	1.3ms 3TOps 50GBs
11315.78947368421	GPU-0	Mul	1 	1	1	0.0ms 0TOps 0GBs
9631.578947368422	GPU-0	Mul	11x11x3x64 	11x11x3x64	1	0.0ms 0TOps 20GBs
750.0	GPU-0	Identity	256 	256	-	0.0ms 0TOps 0GBs
1283868.4210526317	GPU-0	ApplyGradientDescent	4096x4096 -use_locking 0	4096x4096	1 4096x4096	1.3ms 0TOps 160GBs
852473.6842105263	GPU-0	MaxPool	128x192x13x13 f16  ksize1331  str1221	128x192x27x27	-	0.9ms 0TOps 100GBs
1921.0526315789473	GPU-0	VariableV2	4096x1001 	none	-	0.0ms 0TOps 0GBs
9815.78947368421	GPU-0	ApplyGradientDescent	64 -use_locking 0	64	1 64	0.0ms 0TOps 0GBs
73157.8947368421	GPU-0	AddN	3x3x384x256 -N i: 2 	3x3x384x256	3x3x384x256	0.1ms 0TOps 150GBs
9526.315789473685	GPU-0	Cast	384 -DstT f16 -SrcT f32 	384	-	0.0ms 0TOps 0GBs
58210.52631578947	GPU-0	Cast	4096 -DstT f16 -SrcT f32 	4096	-	0.1ms 0TOps 0GBs
32368.42105263158	GPU-0	Cast	3x3x192x384 -DstT f16 -SrcT f32 	3x3x192x384	-	0.0ms 0TOps 160GBs
30578.947368421053	GPU-0	Add	128x4096 f16	1	128x4096	0.0ms 0TOps 140GBs
828.9473684210525	GPU-0	Const	1 i32	none	-	0.0ms 0TOps 0GBs
1808210.5263157894	GPU-0	Cast	9216x4096 -DstT f32 -SrcT f16 	9216x4096	-	1.8ms 0TOps 170GBs
684.2105263157895	GPU-0	Identity	11x11x3x64 	11x11x3x64	-	0.0ms 0TOps 0GBs
815.7894736842105	GPU-0	Identity	9216x4096 	9216x4096	-	0.0ms 0TOps 0GBs
13868.421052631578	GPU-0	Cast	384 -DstT f16 -SrcT f32 	384	-	0.0ms 0TOps 0GBs
12578.947368421053	GPU-0	Cast	64 -DstT f16 -SrcT f32 	64	-	0.0ms 0TOps 0GBs
776.3157894736842	GPU-0	Const	1 i32	none	-	0.0ms 0TOps 0GBs
