Op_key, op_path, op_type, op_device, io_shapes, stream_all_time ,sum_stream_n_times, replica_gpu_compute_time, replica_cpu_compute_time,memcpy_time, total_time, stream_all_calls, sum_stream_n_calls,replica_gpu_compute_calls, replica_cpu_compute_calls, memcpy_calls, total_calls, all_start
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_2_grad/mul@GPU-0@ 0:(5x5x64x192) 1:(1)->(5x5x64x192) -t f32,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_2_grad/mul,Mul,GPU-0, 0:(5x5x64x192) 1:(1)->(5x5x64x192) -t f32,0,0,34000,0,0,0,0,0,1,0,0,0,[1552507523176900000, 1552507523176901000, 1552507523176935000, 1552507523176937000]
tower_0/v/gradients/tower_0/v/cg/conv2/BiasAdd_grad/BiasAddGrad@GPU-0@ 0:(128x384x13x13)->(384) -t f16 -data_format NHWC,tower_0/v/gradients/tower_0/v/cg/conv2/BiasAdd_grad/BiasAddGrad,BiasAddGrad,GPU-0, 0:(128x384x13x13)->(384) -t f16 -data_format NHWC,0,0,304000,0,0,0,0,0,1,0,0,0,[1552507523284457000, 1552507523284457000, 1552507523284761000, 1552507523284764000]
append_apply_gradient_ops/GradientDescent/update_v/cg/conv4/biases/ApplyGradientDescent@GPU-0@ 0:(256) 1:(1) 2:(256)->(256) -t f32 -use_locking 0,append_apply_gradient_ops/GradientDescent/update_v/cg/conv4/biases/ApplyGradientDescent,ApplyGradientDescent,GPU-0, 0:(256) 1:(1) 2:(256)->(256) -t f32 -use_locking 0,0,0,12000,0,0,0,0,0,1,0,0,0,[1552507523290178000, 1552507523290178000, 1552507523290190000, 1552507523290192000]
tower_0/v/l2_loss/L2Loss_4@GPU-0@ 0:(3x3x192x384)->(1) -t f32,tower_0/v/l2_loss/L2Loss_4,L2Loss,GPU-0, 0:(3x3x192x384)->(1) -t f32,0,0,138000,0,0,0,0,0,1,0,0,0,[1552507523176861000, 1552507523176861000, 1552507523176999000, 1552507523177004000]
tower_0/v/cg/conv2/BiasAdd@GPU-0@ 0:(128x384x13x13) 1:(384)->(128x384x13x13) -t f16 -data_format NHWC,tower_0/v/cg/conv2/BiasAdd,BiasAdd,GPU-0, 0:(128x384x13x13) 1:(384)->(128x384x13x13) -t f16 -data_format NHWC,0,0,545000,0,0,0,0,0,1,0,0,0,[1552507523202517000, 1552507523202518000, 1552507523203063000, 1552507523203067000]
v/cg/conv0/biases@GPU-0@ 0:(none)->(64) -t f32,v/cg/conv0/biases,VariableV2,GPU-0, 0:(none)->(64) -t f32,0,0,1000,0,0,0,0,0,1,0,0,0,[1552507523166724000, 1552507523166724000, 1552507523166725000, 1552507523166726000]
tower_0/v/gradients/tower_0/v/cg/dropout0/dropout/dropout/div_grad/RealDiv@GPU-0@ 0:(128x4096) 1:(128x4096)->(128x4096) -t f16,tower_0/v/gradients/tower_0/v/cg/dropout0/dropout/dropout/div_grad/RealDiv,Mul,GPU-0, 0:(128x4096) 1:(128x4096)->(128x4096) -t f16,0,0,32000,0,0,0,0,0,1,0,0,0,[1552507523229770000, 1552507523229770000, 1552507523229802000, 1552507523229805000]
tower_0/v/cg/dropout0/dropout/dropout/random_uniform/mul@GPU-0@ 0:(128x4096)->(128x4096) -t f16,tower_0/v/cg/dropout0/dropout/dropout/random_uniform/mul,Snapshot,GPU-0, 0:(128x4096)->(128x4096) -t f16,0,0,1000,0,0,0,0,0,1,0,0,0,[1552507523168523000, 1552507523168523000, 1552507523168524000, 1552507523168525000]
v/cg/affine1/weights/read@GPU-0@ 0:(4096x4096)->(4096x4096) -t f32,v/cg/affine1/weights/read,Identity,GPU-0, 0:(4096x4096)->(4096x4096) -t f32,0,0,1000,0,0,0,0,0,1,0,0,0,[1552507523166806000, 1552507523166806000, 1552507523166807000, 1552507523166808000]
tower_0/v/cg/dropout0_1/dropout/dropout/random_uniform/mul@GPU-0@ 0:(128x4096)->(128x4096) -t f16,tower_0/v/cg/dropout0_1/dropout/dropout/random_uniform/mul,Snapshot,GPU-0, 0:(128x4096)->(128x4096) -t f16,0,0,1000,0,0,0,0,0,1,0,0,0,[1552507523168518000, 1552507523168519000, 1552507523168520000, 1552507523168521000]
tower_0/v/cg/affine1/xw_plus_b@GPU-0@ 0:(128x4096) 1:(4096)->(128x4096) -t f16 -data_format NHWC,tower_0/v/cg/affine1/xw_plus_b,BiasAdd,GPU-0, 0:(128x4096) 1:(4096)->(128x4096) -t f16 -data_format NHWC,0,0,45000,0,0,0,0,0,1,0,0,0,[1552507523223395000, 1552507523223396000, 1552507523223441000, 1552507523223445000]
tower_0/v/cg/conv3/conv2d/Conv2D@GPU-0@ 0:(128x384x13x13) 1:(3x3x384x384)->(128x384x13x13) -t f16 -data_format NHWC -p s -cudnn 1,tower_0/v/cg/conv3/conv2d/Conv2D,Conv2D,GPU-0, 0:(128x384x13x13) 1:(3x3x384x384)->(128x384x13x13) -t f16 -data_format NHWC -p s -cudnn 1,0,0,8439000,0,0,0,0,0,1,0,0,0,[1552507523203309000, 1552507523203309000, 1552507523211748000, 1552507523211752000]
tower_0/v/cg/affine2/xw_plus_b/MatMul@GPU-0@ 0:(128x4096) 1:(4096x1001)->(128x1001) -t f16 -tr_a 0 -tr_b 0,tower_0/v/cg/affine2/xw_plus_b/MatMul,MatMul,GPU-0, 0:(128x4096) 1:(4096x1001)->(128x1001) -t f16 -tr_a 0 -tr_b 0,0,0,349000,0,0,0,0,0,1,0,0,0,[1552507523223535000, 1552507523223535000, 1552507523223884000, 1552507523223886000]
